	F0308	F0309	F0300	F0305	F0307	F0380	H0617	H0613	H0618	H0846	M0828	M0829	H0757	J0060	H0577	H0571	J0036	H0661	H0664	H0915	H0914	H0668	H0851	F0371	H0587	H0505	J0078	J0076	J0074	H0742	H0866	F0289	J0058	F0445	J0042	J0040	H0775	H0849	J0020	H0790	H0793	H0796	J0126	J0024	J0054	J0056	H0762	H0647	J0072	H0768	F0298	F0292	F0290	F0291	F0297	F0295	H0781	H0681	H0785	H0886	H0658	H0659	J0022	H0800	H0716	H0656	F0331	F0335	F0334	F0336	H0896	H0700	H0812	H0487	H0705	J0038	H0709	M0853	M0852	M0851	J0128	M0855	M0854	J0124	H0624	H0627	H0667	H0622	H0682	H0528	H0680	H0684	H0523	H0689	F0323	F0320	H0823	M0839	H0738	H0736	H0735	J0003	J0001	M0848	M0849	H0638	M0845	M0846	M0847	M0840	M0841	M0842	M0843	H0694	H0693	F0319	F0315	M0833	F0310	J0018	H0838	H0930	M0834	J0090	J0092	J0094	M0831	M0830	H0601	J0109	M0835	J0005	M0837	M0836
H0638	0.605318123785	0.887440511286	0.785130509003	0.867194622874	0.834737863465	0.744769377183	0.605660526989	0.616901094632	0.605331436829	0.636995137029	0.588868926025	0.62587394912	0.609704988112	0.647779266955	0.610739699175	0.612420758543	0.619638417577	0.622223344895	0.594601743962	0.621593213486	0.642183898289	0.402191914392	0.577144860171	0.711857801145	0.580982976532	0.660458292297	0.631026428478	0.599967911984	0.617899665914	0.642454296652	0.57562963586	0.700593929674	0.628655224642	0.641038525083	0.61773277381	0.621142196235	0.666388862408	0.559022088569	0.612166037745	0.646786240246	0.585256556334	0.700623774824	0.573142158733	0.679311996205	0.614857815937	0.646448391144	0.629900527646	0.622179455483	0.622128676312	0.681123439435	0.673426574709	0.865580128277	0.756479167072	0.734448238506	0.602370784905	0.637423256838	0.643183211487	0.496080409372	0.580895382687	0.624407752139	0.578588886427	0.444052446674	0.583573542483	0.643177062768	0.57984225363	0.6209363405	0.676540834029	0.637730316258	0.805960055158	0.764521121776	0.596480388461	0.635402487412	0.640083760115	0.639155408415	0.637351596273	0.617499538573	0.448309796114	0.647324701391	0.662556509307	0.68174162553	0.664913459704	0.637588254352	0.664714655639	0.590154994039	0.658531418813	0.611092644645	0.629776950852	0.635197395156	0.634758922897	0.562663439617	0.627774140917	0.627329122037	0.621330081134	0.434064573228	0.610508721035	0.717689741801	0.633581703957	0.571953931063	0.605165517579	0.653296740333	0.607259385449	0.639137283154	0.669328067125	0.60801145824	0.663795641756	0.0	0.693358644694	0.646458191049	0.694978170029	0.583291572405	0.664479672109	0.617612724165	0.608695142679	0.629560117405	0.461381594014	0.6965928487	0.625033970967	0.6101583297	0.632622751073	0.650343766663	0.599683610118	0.623292716829	0.686419179985	0.632045676257	0.652544701182	0.655704997888	0.627530295887	0.599073160422	0.594833311015	0.54509228038	0.650990259864	0.587484619624	0.617245294208	0.641055486182
M0845	0.697170607616	0.868884438897	0.78885174069	0.87590723695	0.828519875615	0.788090513616	0.726109279962	0.689981144974	0.675932260609	0.732727745765	0.748590936874	0.688180015088	0.739985390282	0.720920009929	0.684782071404	0.716828379831	0.702564126812	0.726169182475	0.680818016157	0.704048445596	0.738582857168	0.700879816913	0.666393077424	0.726443575939	0.699563030741	0.698702365207	0.725916734942	0.728485672559	0.693297095968	0.71851283296	0.702722575491	0.783501758208	0.744655012595	0.740906552397	0.715734796814	0.694761723145	0.742393364344	0.708600578011	0.688620795623	0.735088568685	0.680121306452	0.762894742064	0.698495008814	0.710234067346	0.717567083887	0.696911943069	0.72889336877	0.712060779889	0.735415652605	0.773917828316	0.717415908112	0.842021142691	0.735457309856	0.744336712984	0.716507632036	0.706908176442	0.748671094094	0.727418050312	0.684102776458	0.7131237688	0.717920061951	0.707449796282	0.682541249959	0.738679739391	0.679256819987	0.716649520325	0.738627420314	0.706274585928	0.829348170969	0.792987485555	0.699835026198	0.714154440873	0.759144374845	0.748468169203	0.688876403161	0.684444872295	0.681371834304	0.688091713284	0.724886212379	0.745529781743	0.710842759841	0.709956666276	0.704353830841	0.693307072603	0.695818803554	0.704109310931	0.66234650568	0.699682994226	0.671501455843	0.726272766145	0.716251673831	0.707899003278	0.679720831903	0.706794149431	0.68857463252	0.725934079489	0.75448616419	0.697120073319	0.718061243041	0.70365404737	0.720159890997	0.783241980703	0.747937586102	0.607063349971	0.621246188483	0.693358644694	0.0	0.503108481146	0.566989656011	0.697068077277	0.684390342239	0.692887854096	0.692238069613	0.682033028826	0.708546820655	0.720911190023	0.720393324161	0.6884382748	0.672928664952	0.747692989817	0.723348105664	0.681031758495	0.719459443983	0.703474929639	0.706558377038	0.722301218001	0.734967750337	0.677411027234	0.706849545793	0.679876091359	0.740359753082	0.705561848651	0.693235030025	0.726382279788
M0846	0.675188028792	0.865762169873	0.76131335624	0.864763695709	0.819124435363	0.770045995391	0.695449157362	0.655922714664	0.596917267085	0.692776413788	0.703936034748	0.667307729591	0.704772547411	0.682952881252	0.683134941732	0.636133379458	0.665911304688	0.719831193178	0.626694255499	0.685725638398	0.7216427174	0.651092490601	0.616399102553	0.735195613477	0.681278573314	0.676925385678	0.701131403185	0.68178985865	0.662619143848	0.703215993572	0.653570741856	0.755083239397	0.719430255596	0.714337479058	0.68867666989	0.65401513884	0.702382948638	0.660631881895	0.642984069849	0.695808889284	0.644856095686	0.737378302116	0.665584313944	0.715213885712	0.641725737083	0.664125025854	0.707360178655	0.690062862852	0.693790476791	0.757904098612	0.690651690291	0.862280203222	0.692886244285	0.732156080159	0.678149196657	0.691820494557	0.72071968634	0.685062659743	0.640190275802	0.667617959761	0.721648040816	0.660658464792	0.626057551673	0.709810707284	0.60988122459	0.686724720949	0.725317478229	0.679085585839	0.80018484555	0.784860273673	0.700208008301	0.681033289436	0.712697013523	0.732229718911	0.627242552998	0.647941749809	0.659862715854	0.632084928809	0.702289295905	0.704455767333	0.676336601051	0.669822947442	0.657976045174	0.673605299696	0.676482876869	0.687489330616	0.625175779208	0.652583319122	0.628494265203	0.69225350815	0.662068094981	0.67667622444	0.643162153637	0.66610399009	0.661415806549	0.733390826407	0.729822218328	0.647872018788	0.69266703182	0.697117070871	0.699564191368	0.724526736306	0.728012078535	0.54021127292	0.624080519467	0.646458191049	0.503108481146	0.0	0.523381879626	0.633647147116	0.64740465592	0.661195502017	0.651056893668	0.657066831519	0.680953897828	0.711593860872	0.664679175418	0.677402280448	0.640436867874	0.733804564439	0.663069372396	0.587742231067	0.701694361587	0.666584558115	0.669062258223	0.683767351881	0.698462749883	0.652152599724	0.683194054557	0.612360554326	0.706943942685	0.6745831897	0.664391441705	0.701283481877
M0847	0.693913484862	0.842383888053	0.745644867142	0.860976443061	0.825931960123	0.780552001095	0.723459509775	0.66374607769	0.65887189749	0.709770193119	0.728905021576	0.704239626178	0.733443891579	0.700180934008	0.701476351589	0.668596809473	0.692451895152	0.723548314084	0.691692211401	0.705557742599	0.742678324186	0.711632313835	0.659924897525	0.756074653514	0.715850414125	0.689125117778	0.70511559908	0.700416119376	0.674310198443	0.705498408134	0.664290075345	0.760007432561	0.718355956702	0.742329076428	0.705431610272	0.682531010432	0.708729498574	0.691235555366	0.663597983699	0.710988785625	0.675390360486	0.761127113263	0.703596537634	0.706681846069	0.699614349297	0.678534436966	0.751409207128	0.702062864509	0.70059912554	0.761351722165	0.713736550886	0.869900297415	0.687211154657	0.764159083203	0.706464875286	0.682791903107	0.742921794711	0.73879702001	0.664802132935	0.649833499531	0.741014059357	0.719841627237	0.661745781669	0.744675711915	0.669509729917	0.698163241063	0.727289437136	0.665293846931	0.819609002127	0.778307666715	0.715196719536	0.70697333367	0.730871360513	0.736426655531	0.681293416972	0.686955931664	0.699862855222	0.687830652001	0.710136137091	0.710518197188	0.681372119994	0.723651735108	0.714451082619	0.690893385357	0.678931280147	0.71609926082	0.6845425857	0.667987829559	0.684839191864	0.710755268989	0.704282286146	0.70271898838	0.67696615296	0.71247726621	0.678173635946	0.744594261098	0.742426786818	0.694543954778	0.729647806737	0.719625103348	0.725840051244	0.743490970711	0.709573902353	0.582811742579	0.639841819605	0.694978170029	0.566989656011	0.523381879626	0.0	0.692046520527	0.707422876476	0.670919754466	0.699084152097	0.705178949573	0.72277712914	0.725251135181	0.671271623821	0.703526797688	0.63102812508	0.725736126677	0.69560550986	0.631263982263	0.707619219294	0.686938138905	0.678452442421	0.676115093606	0.743424161536	0.6707658863	0.698533667191	0.649348640633	0.744684409759	0.690624273927	0.692868253252	0.732858766456
M0840	0.620923317501	0.894817660242	0.77282880303	0.864420886224	0.83050078109	0.730969606185	0.63542894955	0.59479291731	0.580463829518	0.592253384155	0.587856275399	0.630771643447	0.569221655531	0.64431691695	0.64547933222	0.572804513857	0.615408240343	0.63860472063	0.622141001934	0.604596056094	0.635859730088	0.57216800612	0.533169175642	0.733979316917	0.612194444945	0.675690625826	0.598287593321	0.598284685612	0.642836413852	0.624210231069	0.562972854951	0.705152462209	0.617462405235	0.624903381411	0.60501746181	0.598303430995	0.62296451668	0.591768662904	0.625082373236	0.625063772825	0.557584612433	0.653467570267	0.600663656239	0.66436734324	0.542553450053	0.635966634141	0.584091814218	0.587513498765	0.57325184294	0.640176234981	0.649471775453	0.870811115877	0.709590920765	0.698060373008	0.591862844412	0.61396731581	0.591645139197	0.601826411344	0.53350595861	0.600564293467	0.611687891754	0.600281619861	0.59546112417	0.623745751464	0.567511736598	0.61465383398	0.656034499568	0.617280700284	0.794094153745	0.756345053456	0.633104848485	0.612906644315	0.617250781174	0.625663595638	0.626086912705	0.638412748567	0.580831833842	0.643736671348	0.66045811377	0.648682395566	0.651246788481	0.628616879648	0.66970266639	0.574245197806	0.611783488829	0.629697985358	0.569311844853	0.628287341073	0.636730263082	0.582660703992	0.645770212043	0.620306216113	0.609928450179	0.591668223306	0.623517349919	0.693931429939	0.588199725306	0.446595034761	0.607948294707	0.637113072658	0.615419005037	0.605941352205	0.655784560448	0.607812946802	0.646592391885	0.583291572405	0.697068077277	0.633647147116	0.692046520527	0.0	0.50290609562	0.504510938907	0.508657081806	0.63362900645	0.584732845276	0.693816991179	0.59033041651	0.542479535894	0.617787743429	0.632608057824	0.609870812812	0.584284261386	0.652793893091	0.595850410255	0.630379995427	0.634324719544	0.597205875731	0.564041327375	0.616118835624	0.557989481553	0.664350364719	0.60416721124	0.577351112054	0.629635029219
M0841	0.649384195232	0.870001870513	0.753435076771	0.858926733828	0.822805607272	0.724595129159	0.712124666385	0.615374224465	0.650693924524	0.695252203404	0.655941418449	0.690098056999	0.66278643038	0.678152505776	0.727687079022	0.64397327384	0.668327384941	0.717616408985	0.652117837036	0.651308421756	0.705137421382	0.639571124513	0.608174642457	0.738310734876	0.693769730757	0.726165007049	0.656605549711	0.685380809469	0.695861569216	0.682425452365	0.655023011618	0.749941258242	0.689033356801	0.684385846595	0.661362278055	0.649093852952	0.658572792482	0.658782759588	0.66663518467	0.671951818052	0.645039835285	0.670286405502	0.682504410026	0.690024390028	0.619567729754	0.700574721924	0.668775301321	0.660737291803	0.640865352511	0.689025117535	0.692239517694	0.844400444129	0.71887717444	0.730414765718	0.639462630234	0.67175413908	0.663363041707	0.695670726929	0.629783777742	0.643558492933	0.691713847948	0.678234181864	0.655677159685	0.683691874733	0.641028414751	0.703520171151	0.704639858712	0.665547928871	0.785061061862	0.728199574844	0.711755505787	0.669489358965	0.698126395087	0.686781425476	0.632991255163	0.679073055701	0.674893498279	0.679635822724	0.691522679085	0.675220615806	0.685370138492	0.673152686863	0.693949367411	0.651801049892	0.647973952322	0.719164557304	0.669228708106	0.682849593347	0.682041184244	0.657385228553	0.663899492931	0.699487773703	0.67426219657	0.681446607607	0.672944924072	0.737942857776	0.67250382894	0.560768674305	0.687302430158	0.681473931281	0.692463343012	0.707421155772	0.683749269427	0.638666921827	0.670445055774	0.664479672109	0.684390342239	0.64740465592	0.707422876476	0.50290609562	0.0	0.623219967129	0.558188723083	0.711642423584	0.657382597836	0.720761930284	0.65950822473	0.62603176398	0.660145601249	0.701181033212	0.651914641456	0.598900739776	0.651038552294	0.618277598205	0.675985829919	0.669549352087	0.691203942123	0.648152560773	0.6961130382	0.669453499797	0.684739264188	0.693680271947	0.627068748093	0.666304525819
M0842	0.656105632545	0.892855497487	0.773231889046	0.865537089631	0.830335386222	0.773984489285	0.625133534388	0.626991113073	0.593115412341	0.679450558917	0.641031362235	0.637892200652	0.619472764211	0.651414279904	0.649471667705	0.584101944634	0.622243216813	0.627477716049	0.635393121781	0.623149839602	0.633062006163	0.618317005936	0.580122289179	0.750785351234	0.625575257787	0.645378449256	0.625100262884	0.591335663308	0.613134948714	0.677676505882	0.594451808552	0.7004109985	0.612744591016	0.68243872179	0.589431305111	0.622937761786	0.70417296319	0.574495188725	0.597173372731	0.662642002717	0.593963144716	0.701947325014	0.599314620532	0.664784755718	0.63045665545	0.61850939526	0.650275956841	0.627889371621	0.622968863117	0.700988245375	0.638282686494	0.870019854023	0.742162748573	0.70298943071	0.626213894439	0.655157011955	0.645976167356	0.631442334687	0.597704733539	0.627736425682	0.645435812254	0.630811358939	0.58769965175	0.647098193362	0.598932790257	0.61857552561	0.636245015851	0.64931683936	0.788908060006	0.784899894085	0.6338011891	0.633001792194	0.657664089249	0.652218657429	0.634956741985	0.60699631491	0.572357008864	0.698429109875	0.703963510607	0.702004724139	0.647688927185	0.670187763434	0.727108974666	0.636791816858	0.662744856731	0.658233459998	0.64103039494	0.659929726197	0.640390209224	0.62418133543	0.675456810812	0.63919293145	0.662052843542	0.597504376045	0.602442043701	0.684285273074	0.633189165848	0.508678949814	0.632384685859	0.669506524379	0.637148594087	0.667068258225	0.718673304842	0.646988551349	0.65386648968	0.617612724165	0.692887854096	0.661195502017	0.670919754466	0.504510938907	0.623219967129	0.0	0.562763683338	0.640008873987	0.608233904894	0.705529838962	0.640883582768	0.613559758963	0.622537297571	0.672794091564	0.607067902992	0.629635317569	0.711527808644	0.654549165138	0.610848902463	0.64309457982	0.633241899677	0.580820080145	0.622040832435	0.564641837815	0.720671480788	0.602856177207	0.651825856936	0.680958180665
M0843	0.656006075576	0.89812403348	0.786401811468	0.877259207963	0.841070553589	0.738467087683	0.692140677058	0.605486627745	0.64282980322	0.649580771465	0.629757145717	0.658807555141	0.612737724642	0.657550925313	0.65059184776	0.623559859668	0.663569063052	0.625671599917	0.61091551688	0.631000087371	0.633355080497	0.627207866219	0.595650232464	0.714083025419	0.623011363523	0.680417292997	0.660156844332	0.638648457847	0.63461132989	0.617736938189	0.615876444141	0.740397718052	0.665003210709	0.674133702294	0.641012965147	0.602591699438	0.647772118455	0.609152868238	0.621276585257	0.621310680826	0.574949495143	0.650067265285	0.583700974368	0.680117787488	0.610834516489	0.636325210976	0.630050956944	0.617616133295	0.623683290211	0.66026736514	0.711660339532	0.867797054395	0.754889881119	0.755248035304	0.616616718119	0.670799422835	0.627637425696	0.622138865128	0.605348066075	0.630519453484	0.650268788523	0.624078871154	0.626975757127	0.629558079353	0.63361084604	0.629301566907	0.709399952269	0.673525168705	0.806101323525	0.788796619527	0.628835512301	0.634287500637	0.616039397684	0.672492946609	0.641077145227	0.61068076678	0.618776130888	0.653181048574	0.673119205927	0.686989569014	0.657406287864	0.607552230654	0.677334035335	0.613193809844	0.635177095073	0.639699817447	0.605352263019	0.691440557313	0.629018868222	0.622765641725	0.620368123602	0.632971186013	0.620490739661	0.605362507636	0.67541743217	0.763279389772	0.625161933041	0.474173290636	0.64523089292	0.631614824684	0.625720506004	0.645253818658	0.692047252672	0.628241794572	0.633005339721	0.608695142679	0.692238069613	0.651056893668	0.699084152097	0.508657081806	0.558188723083	0.562763683338	0.0	0.62388565886	0.60075642947	0.766689036995	0.668411009368	0.607176956755	0.650965396235	0.6894686317	0.641999548743	0.612702074337	0.701572560746	0.603981712081	0.61536332431	0.644397779083	0.637986986886	0.620098231094	0.634618232101	0.606743925178	0.693992567132	0.612814417363	0.66797525485	0.701716014313
H0694	0.663071556735	0.890430880312	0.764670776075	0.843159870081	0.828322005622	0.801252347402	0.642458472944	0.662884772865	0.624579437146	0.669086450194	0.668375460443	0.63915268215	0.673445826317	0.667114837717	0.613879323963	0.645321993931	0.630976819315	0.61581547873	0.628796731294	0.653714529533	0.650502221942	0.610793151114	0.600608049591	0.743301763075	0.583296193815	0.677186924226	0.652940033251	0.62931272458	0.665555505852	0.691503890214	0.60442717146	0.698264527019	0.653636902804	0.693679795898	0.633649131967	0.628390050935	0.708824298847	0.618941192768	0.642850725426	0.6836088834	0.605055182285	0.74064248463	0.58425786823	0.711383005084	0.636401878342	0.681155583298	0.699128439206	0.633660986127	0.667814016892	0.74089101089	0.701374737313	0.848060682092	0.75785897639	0.742863851563	0.629647722104	0.681733298478	0.675429152909	0.615446619804	0.616943243252	0.674721264752	0.621697979498	0.62077482339	0.579822441045	0.66363578987	0.627463243529	0.525625745624	0.672049914606	0.675549826222	0.812364868291	0.784971691043	0.584964059497	0.637012697199	0.673988291163	0.698386668526	0.686465758909	0.645413676362	0.591462410744	0.682735045135	0.714134275274	0.725403990867	0.656370076011	0.648794313229	0.704443619507	0.631787380562	0.690762767387	0.620372367799	0.633468830819	0.656676591741	0.617254519748	0.619094467495	0.665830679217	0.502700411035	0.645080933103	0.606706046955	0.647832523889	0.722348025696	0.685547154292	0.614488391638	0.621670039826	0.60258805435	0.621949961321	0.687864816386	0.71789363937	0.644484485585	0.657421661631	0.629560117405	0.682033028826	0.657066831519	0.705178949573	0.63362900645	0.711642423584	0.640008873987	0.62388565886	0.0	0.604434711739	0.721089195235	0.653791513135	0.630090160477	0.656321849229	0.682809973011	0.653469600077	0.680027736429	0.687477392062	0.665913893229	0.664690753405	0.664500876697	0.593483170792	0.58427268002	0.588515759319	0.590253306426	0.719916200059	0.595100388508	0.669697183639	0.690369921873
H0693	0.616403014876	0.88745967681	0.775190785537	0.854073584897	0.828331005471	0.744554598361	0.63340125237	0.612485442392	0.617417724339	0.624338231205	0.618516429183	0.623781250093	0.60543212348	0.665298072486	0.630178234006	0.624056214285	0.614524497072	0.626174429716	0.615208933637	0.62883396417	0.621473957465	0.442413398092	0.55971948811	0.733626931405	0.605339686802	0.656913247227	0.621096579801	0.600245264138	0.633302693677	0.64465730963	0.600736221138	0.698730980467	0.616545259876	0.632852025463	0.620061307411	0.63259865569	0.654626073945	0.576282955927	0.612778536569	0.635647507692	0.590378789767	0.703708473899	0.576213935183	0.66172433253	0.606389365817	0.636359055875	0.628497497393	0.632626013648	0.585431305045	0.681543891682	0.706684908315	0.856926389576	0.76656441692	0.740452627189	0.606427881198	0.646589562577	0.636836374801	0.471570631635	0.58792657232	0.628353808544	0.575517903791	0.45725751718	0.610772949603	0.62898205833	0.604359237937	0.623213903984	0.664127112799	0.647421911397	0.804877858178	0.759116155772	0.616728482051	0.617622350631	0.634612564064	0.64549037901	0.673523518715	0.612756392469	0.462168952779	0.656599905882	0.673950388042	0.705104611002	0.652534462402	0.623935170276	0.662575110546	0.577721717612	0.671240844471	0.630974525645	0.629439482058	0.652062140514	0.650033155521	0.567529279036	0.626486581623	0.618947368669	0.603822831315	0.367272201018	0.620910390323	0.743900015445	0.637704494357	0.537222776407	0.599048839887	0.640430166973	0.602474872164	0.615888430019	0.691491532474	0.616789099722	0.644038666275	0.461381594014	0.708546820655	0.680953897828	0.72277712914	0.584732845276	0.657382597836	0.608233904894	0.60075642947	0.604434711739	0.0	0.726790087016	0.624877963395	0.606586714532	0.651786155086	0.637934875433	0.601258136401	0.633645070335	0.698641019827	0.621371628195	0.633812257408	0.645563715678	0.617348462615	0.562626619142	0.629474319235	0.570911860359	0.696063088355	0.593807273276	0.641666609924	0.679272217911
F0319	0.644745236348	0.762848467311	0.659954689391	0.712780792137	0.728559879291	0.822864362122	0.685372868384	0.747152710297	0.673442420098	0.719489423505	0.747710719816	0.717180661238	0.758742067565	0.751733688003	0.751199078904	0.689983313151	0.667758752777	0.761125363661	0.716915563924	0.730334961177	0.768573290049	0.680784763233	0.646686694192	0.8049746332	0.756119836457	0.740772537236	0.66321975699	0.709657645105	0.717696949089	0.763224088795	0.668105799785	0.690212034923	0.719750668883	0.733837179575	0.69057015911	0.711588775538	0.756857020039	0.693223510921	0.734023131538	0.764746394897	0.724900776771	0.780108767007	0.715379914629	0.737457227587	0.701083830586	0.720601170431	0.758126862612	0.727329554498	0.693968000628	0.806985152939	0.638116976445	0.684495155846	0.726185828817	0.631782509128	0.647237139276	0.627602474145	0.763787309644	0.751026966485	0.686044114865	0.711596275586	0.731133504409	0.704884415593	0.676493407681	0.750067387025	0.654410978269	0.745131046433	0.65393254347	0.658066139078	0.746234117458	0.64348619169	0.749929580394	0.736286092798	0.749626555833	0.741935325107	0.72440961489	0.75526365847	0.699977853522	0.755051051232	0.770332989415	0.763469586336	0.724707389593	0.759960500172	0.774152746948	0.677243024097	0.750772176798	0.770656197292	0.752012892345	0.698007330744	0.739381241307	0.685807686277	0.769210960792	0.743814666716	0.711985098017	0.731336270351	0.61476339225	0.567330081124	0.754271651828	0.7297384045	0.701564960495	0.778844180825	0.760995627015	0.74132350498	0.764696411626	0.701830313354	0.746664806847	0.6965928487	0.720911190023	0.711593860872	0.725251135181	0.693816991179	0.720761930284	0.705529838962	0.766689036995	0.721089195235	0.726790087016	0.0	0.664997283911	0.713212358599	0.674611917673	0.733271426999	0.709507464225	0.710073895209	0.749234946875	0.742972466162	0.75934657095	0.714362796296	0.731291941689	0.678726286244	0.722254387244	0.660360512389	0.754145483813	0.731424054117	0.68490644171	0.697834785574
F0315	0.634506546242	0.814727240583	0.63448830149	0.801408286408	0.754468924745	0.759992444071	0.66180079698	0.57241620876	0.585684289552	0.648474932284	0.673688941421	0.658539461467	0.652740650257	0.611046935433	0.678454389234	0.591063110784	0.60733527482	0.664771930506	0.692401899894	0.635642263186	0.640707362674	0.60093999072	0.617157661036	0.750049293999	0.634439361519	0.635758326943	0.566724447861	0.571364318189	0.614912791557	0.718181118246	0.519725229303	0.594806175952	0.601439916394	0.654787480832	0.585769467839	0.664796561445	0.653244195531	0.575367755721	0.595920081599	0.674390798795	0.649383325485	0.689230921788	0.61402796741	0.638871535491	0.589572969477	0.607402567547	0.657906393424	0.597038206558	0.595602584359	0.706257303307	0.630522920871	0.819970746632	0.68265310952	0.65741615848	0.539451292724	0.376886138243	0.646718517718	0.670763373681	0.596550976492	0.552369783666	0.648829230467	0.628865162624	0.593268418069	0.688859464804	0.56070147484	0.649316516036	0.580800720419	0.376717962093	0.739224401139	0.688495117055	0.687075585512	0.624901102229	0.67425259498	0.647235364982	0.665659970585	0.628882666445	0.622047026821	0.69986279656	0.701165828038	0.713311091705	0.580141627804	0.700019608498	0.712473666756	0.624137807406	0.623983429637	0.652687742871	0.688534348002	0.64110746687	0.700051097646	0.572812601216	0.714064626195	0.646113748336	0.661990963268	0.627286169679	0.513710481254	0.685803048186	0.678539924397	0.615607425786	0.645081757687	0.678664388341	0.652083179901	0.637356772229	0.666890007123	0.62032910221	0.716425438112	0.625033970967	0.720393324161	0.664679175418	0.671271623821	0.59033041651	0.65950822473	0.640883582768	0.668411009368	0.653791513135	0.624877963395	0.664997283911	0.0	0.677886129874	0.512205818503	0.633894162529	0.554578436542	0.606725562933	0.747705049039	0.622795651613	0.612165170808	0.613254202146	0.690108683475	0.643301615271	0.614335283555	0.571790092958	0.746744717505	0.615867555094	0.679901738209	0.692800290994
M0833	0.632020147185	0.891578987262	0.789593477822	0.870545512524	0.842912453199	0.744613168218	0.648222519009	0.654873787609	0.617235766086	0.622193674433	0.59486924706	0.634452735143	0.617252789811	0.693286494298	0.64826722718	0.646036562909	0.646394851939	0.638446340044	0.621641997792	0.62752646529	0.632076045298	0.613470995829	0.554660166204	0.734289839682	0.637709479382	0.694770873004	0.63276519711	0.64071074204	0.661753579494	0.626727636269	0.650009024547	0.742757126022	0.669434425174	0.635550825914	0.652233429026	0.635812874961	0.640000477786	0.595894080741	0.667305399679	0.623082904476	0.580666514315	0.704435888604	0.61667270979	0.723322787599	0.603186527803	0.666096228371	0.657564905847	0.64104726522	0.634278579402	0.696716227532	0.71517618659	0.86664285022	0.744874319144	0.758235787385	0.625108132876	0.686810062236	0.636685564653	0.606862154396	0.572193273765	0.679230195599	0.645228877306	0.608285636972	0.599030379273	0.608101781996	0.625604771561	0.62573512473	0.698202790968	0.679113483229	0.8380608995	0.78034082128	0.635483917341	0.677104919877	0.635309593146	0.660099075766	0.668512407716	0.66342826182	0.600544271912	0.646670023492	0.657866909399	0.696408013744	0.710495714963	0.614439409791	0.686479194321	0.582980144004	0.701784766603	0.619737236661	0.639476742512	0.649861633315	0.660390534169	0.596689149508	0.682217635936	0.635468258653	0.617571028356	0.61505186768	0.685662959039	0.725863055344	0.614837739712	0.56909951075	0.610118983646	0.665534162973	0.616401299057	0.646542217924	0.687043742719	0.65228309834	0.641121083057	0.6101583297	0.6884382748	0.677402280448	0.703526797688	0.542479535894	0.62603176398	0.613559758963	0.607176956755	0.630090160477	0.606586714532	0.713212358599	0.677886129874	0.0	0.668044399898	0.637622740299	0.650986457718	0.650767100421	0.652430092617	0.627172529974	0.68557396358	0.678302948125	0.542520148865	0.488759661081	0.639017933201	0.597810145473	0.702037542537	0.631717238015	0.604145548381	0.61125729867
F0310	0.643997632443	0.840889440714	0.723524296218	0.818374023861	0.7966611743	0.76487817255	0.673125607943	0.62116076799	0.602233276928	0.666566256042	0.675225645313	0.622417618557	0.676678540488	0.636281759318	0.665875442111	0.607601823289	0.638775194544	0.70028399228	0.713509812471	0.639915563827	0.688789990188	0.643760759371	0.623654532343	0.730442325344	0.657443292638	0.697310034525	0.636240277828	0.613252707245	0.643432357841	0.694313236309	0.572592688979	0.688592527799	0.627287628301	0.691449631974	0.610908870739	0.673689544159	0.691390719954	0.629716943482	0.61747400406	0.690233169168	0.645592340133	0.698231140301	0.633324322454	0.675374937996	0.647557608845	0.645281397827	0.678622634421	0.637116468241	0.623284489965	0.739735323352	0.479725183908	0.828642976244	0.690046809336	0.662946561619	0.545335553021	0.550215176509	0.671581681368	0.676363640087	0.625183596838	0.633377486873	0.672514100006	0.66052702163	0.60193601954	0.685626245991	0.606453859567	0.672570158662	0.608631696423	0.541384927148	0.760958796934	0.750725394434	0.659042257221	0.643362816136	0.681919550864	0.674084351386	0.6538502505	0.648786202969	0.64989232477	0.707759879721	0.705642473042	0.712536004388	0.645543310385	0.694009759376	0.702588633391	0.631110242817	0.639274408046	0.677790943393	0.713509731308	0.647453449719	0.720225574771	0.612293707171	0.727556229109	0.662326981482	0.686016841711	0.653443322735	0.454412620945	0.649486383037	0.703263501046	0.615765162288	0.657909622649	0.690292698099	0.695504026957	0.68793375109	0.712870244908	0.640494356834	0.698416638376	0.632622751073	0.672928664952	0.640436867874	0.63102812508	0.617787743429	0.660145601249	0.622537297571	0.650965396235	0.656321849229	0.651786155086	0.674611917673	0.512205818503	0.668044399898	0.0	0.685098151056	0.6186423106	0.609279522815	0.727543811571	0.655180217204	0.664138213407	0.635991579372	0.677384592024	0.643119619171	0.644803894284	0.606803744894	0.754649775586	0.634475916021	0.646489345574	0.676317862481
