	F0380	H0617	H0613	H0618	H0846	M0828	M0829	H0757	J0060	H0577	H0571	J0036	H0661	H0664	H0915	H0914	H0668	H0851	F0371	H0587	J0078	J0076	J0074	H0742	H0866	J0058	F0445	J0042	J0040	H0775	H0849	J0020	H0790	H0793	H0796	J0126	J0024	J0054	J0056	H0762	H0647	J0072	H0768	H0781	H0681	H0785	H0886	H0659	J0022	H0800	H0716	H0656	H0896	H0700	H0812	H0705	J0038	H0709	M0853	M0852	J0128	M0855	M0854	J0124	H0624	H0627	H0667	H0622	H0682	H0680	H0684	H0523	H0689	H0823	M0839	H0736	H0735	J0003	J0001	M0848	H0638	M0845	M0846	M0847	M0840	M0841	M0842	M0843	H0694	H0693	M0833	J0018	H0838	H0930	M0834	J0090	J0092	J0094	M0831	M0830	H0601	J0109	M0835	J0005	M0837	M0836
H0886	0.750222910179	0.642579831381	0.312501164743	0.607333192939	0.664442101354	0.654520925846	0.660678972735	0.662549081143	0.57374547641	0.686650994076	0.607476390091	0.678719882557	0.655577554372	0.639658482494	0.615520824829	0.662778093124	0.584499661297	0.639369478129	0.74655384556	0.64371565222	0.568007012905	0.584516382274	0.561556707288	0.697363404039	0.382176967214	0.591770315939	0.691529523512	0.580455636862	0.607008581766	0.651332973577	0.587043543885	0.552477855217	0.671922364811	0.669985518391	0.652152281774	0.643244778778	0.594754176552	0.597102450872	0.553819681681	0.687027048946	0.447389036363	0.585476046907	0.681391287224	0.661174417859	0.657944155939	0.617556994373	0.0	0.648031636966	0.621662211347	0.722252658849	0.573948044209	0.639223646289	0.675814441917	0.510930752812	0.6873779325	0.62079393286	0.593293463201	0.640901514272	0.677915605756	0.708214221376	0.536100480262	0.686317675366	0.717444906481	0.630754502546	0.495951056342	0.650026668715	0.641838491051	0.65552188859	0.667186095776	0.665894941233	0.651808630675	0.614406920819	0.631790715782	0.673894573875	0.595892824197	0.637035125175	0.636509460461	0.648149897717	0.614273149483	0.552640829966	0.624407752139	0.7131237688	0.667617959761	0.649833499531	0.600564293467	0.643558492933	0.627736425682	0.630519453484	0.674721264752	0.628353808544	0.679230195599	0.665192383846	0.59872715269	0.583274999467	0.719317229209	0.561158387239	0.577427250296	0.547374374463	0.703041085721	0.649213481182	0.650248364262	0.569660573538	0.703485300605	0.618853329277	0.678975371243	0.700235316941
H0659	0.763205920722	0.610326594706	0.637063395704	0.586000743163	0.673222750874	0.639508093735	0.62810461524	0.629581979894	0.667752637561	0.61310022746	0.604483614481	0.646216103522	0.630959724352	0.62039591025	0.626057539875	0.629527365468	0.418314238346	0.578242569143	0.737493775801	0.59440199636	0.641681596819	0.623087884583	0.657898398707	0.682172551784	0.617997220075	0.638561170908	0.666957701991	0.63729228086	0.655377096139	0.697781582402	0.598883694842	0.640667240338	0.676045749438	0.605597695276	0.736205435306	0.576249417126	0.709774537077	0.637627418442	0.663797040714	0.666167891116	0.620111717036	0.642047186224	0.70978062119	0.679999063527	0.476362673977	0.600147758694	0.648031636966	0.0	0.595243274903	0.66133045547	0.577719962886	0.643679088584	0.613644156418	0.640180903816	0.659536484791	0.623465086118	0.638692773899	0.420115785233	0.666470064613	0.699590987969	0.67801900962	0.656219610676	0.684281311328	0.615009111121	0.685956096528	0.618134422365	0.637243841839	0.610713026494	0.614445913741	0.657422970782	0.654727483411	0.63381793162	0.442753924638	0.662677455822	0.597270944962	0.675328914778	0.639508566731	0.671478733421	0.693503161935	0.594686361784	0.444052446674	0.707449796282	0.660658464792	0.719841627237	0.600281619861	0.678234181864	0.630811358939	0.624078871154	0.62077482339	0.45725751718	0.608285636972	0.661964932402	0.601659459377	0.607819042012	0.704157271789	0.65726660466	0.664240985114	0.67659516001	0.646052684989	0.575174841933	0.597535502393	0.585176341072	0.707775429048	0.604969957236	0.65480224412	0.66896258321
J0022	0.779632501864	0.612032286438	0.600268514276	0.585639741732	0.666067755781	0.650496699339	0.593977898299	0.625075766962	0.613548768817	0.595985052167	0.579075026863	0.605492011381	0.620049063741	0.610335058483	0.62304093089	0.626203967173	0.588147050762	0.56438117817	0.745327394647	0.582370089114	0.6188922423	0.570229187528	0.608317637457	0.691541857678	0.577487906026	0.607726112904	0.669708043573	0.574170970626	0.537814130612	0.705248035676	0.580807030248	0.592373856205	0.689531724795	0.598898648714	0.720724532967	0.504631142005	0.67413277489	0.57133675971	0.622228043999	0.670354155208	0.605467490018	0.607881667971	0.717679277333	0.662353741993	0.621230876761	0.583095017159	0.621662211347	0.595243274903	0.0	0.670804813227	0.578232166343	0.606792386269	0.59025493568	0.613097431827	0.669664442056	0.645181698583	0.593441588991	0.589824758244	0.671789327996	0.713567062879	0.623690066854	0.684879393944	0.721261507256	0.600175565748	0.646025290173	0.629297048015	0.609534459858	0.622591341178	0.597400776027	0.636814624673	0.61647059965	0.619193413794	0.596589902758	0.662435423413	0.58245457204	0.663055771136	0.633154947846	0.677645675569	0.705093929725	0.592492948586	0.583573542483	0.682541249959	0.626057551673	0.661745781669	0.59546112417	0.655677159685	0.58769965175	0.626975757127	0.579822441045	0.610772949603	0.599030379273	0.670347452749	0.577058736749	0.610167969283	0.735300975385	0.618363881296	0.630827861089	0.613128949	0.626294153365	0.571614124032	0.578043330525	0.459161318623	0.740653303768	0.492458160983	0.617604846468	0.642975051976
H0800	0.750320499041	0.711194406982	0.695083325425	0.664225033299	0.522465933306	0.652122624827	0.698510576891	0.61949081769	0.723187744518	0.715596477719	0.673077060657	0.674773769607	0.670552804503	0.657490056017	0.656412087461	0.663493085954	0.649306910173	0.615980016207	0.727197080881	0.688145307432	0.645244885209	0.665067258909	0.731449562687	0.536112496775	0.68249273724	0.67703402644	0.655369558179	0.667967543647	0.685866599289	0.551400377116	0.617455032513	0.725876169772	0.562590239939	0.629145933046	0.672038281422	0.639311665224	0.721359022832	0.647746273108	0.716900354089	0.610259257947	0.701747299738	0.650102164957	0.682423439111	0.633529857856	0.648451838827	0.616873837374	0.722252658849	0.66133045547	0.670804813227	0.0	0.687953549165	0.664375753731	0.696811608721	0.710004095816	0.501811696051	0.716036602618	0.710430455873	0.620789054006	0.636781622684	0.644073931392	0.7001971575	0.633977305793	0.678072779285	0.614719916748	0.734785689765	0.676945142697	0.678052072964	0.719280709729	0.702076034337	0.679402951906	0.671914859456	0.661975178089	0.636218757044	0.627282515485	0.606080835461	0.697099024864	0.646505425812	0.64770933062	0.705574101603	0.687618367441	0.643177062768	0.738679739391	0.709810707284	0.744675711915	0.623745751464	0.683691874733	0.647098193362	0.629558079353	0.66363578987	0.62898205833	0.608101781996	0.674781033796	0.664070918504	0.709236279181	0.672765944831	0.661542038303	0.713867044968	0.695103326419	0.644092238588	0.640173757003	0.672573602432	0.662591350254	0.671243826782	0.684427472247	0.625034807581	0.657161633144
H0716	0.782804811488	0.614827191507	0.576207794534	0.349193086824	0.668357769114	0.63657598153	0.583079985735	0.625811806387	0.588726612138	0.596310984459	0.404920223237	0.625420835376	0.649482432718	0.639205355408	0.592416583811	0.645709477004	0.514370823744	0.539888280495	0.766389458931	0.583792299744	0.573848938752	0.557688241579	0.553310553944	0.705052405836	0.542373814102	0.594241690299	0.657143716356	0.56979168849	0.614632358801	0.673675128492	0.570220563105	0.522804104962	0.694489445146	0.619526679632	0.716856007727	0.587776385963	0.634450783442	0.603243122218	0.576853452832	0.647720822981	0.603104466956	0.602828610343	0.703845782043	0.656622157952	0.604213534822	0.564514438164	0.573948044209	0.577719962886	0.578232166343	0.687953549165	0.0	0.620372198799	0.618096858391	0.61634169969	0.696571948848	0.492372046273	0.549469370915	0.568592300254	0.698575272302	0.700660281729	0.606835185771	0.681202417933	0.71284542206	0.61592199231	0.624233715375	0.625610726624	0.640987697162	0.453354068392	0.662812207467	0.686882199611	0.618475096536	0.623231114358	0.583915355195	0.625534997737	0.591803255469	0.647624184128	0.642590222376	0.641162681626	0.695928524291	0.58500521599	0.57984225363	0.679256819987	0.60988122459	0.669509729917	0.567511736598	0.641028414751	0.598932790257	0.63361084604	0.627463243529	0.604359237937	0.625604771561	0.637744548652	0.554497362146	0.377059661857	0.716323551652	0.627463422902	0.556921353312	0.608142746907	0.687426805277	0.610953634089	0.580195750928	0.532351462308	0.72684522335	0.601738331278	0.672579416215	0.7001145098
H0656	0.768471662288	0.650890588867	0.633173353433	0.624179444469	0.640847865777	0.652437623111	0.640342873158	0.628824188668	0.670615283627	0.638164538854	0.635691448222	0.646782990288	0.595129334721	0.643882474403	0.633746088851	0.634123096799	0.620831899329	0.622394471175	0.73284485132	0.604792085669	0.635777534942	0.616748345128	0.666238052109	0.672074254139	0.603148117892	0.642642790225	0.689081830499	0.607882214983	0.634496171263	0.678502754225	0.607887414508	0.635254440036	0.654996477101	0.61933112827	0.695529520431	0.576190247278	0.706627908014	0.612340164265	0.669080541687	0.640341180728	0.624995984699	0.644416049558	0.67600302275	0.636909365465	0.624592929072	0.610810614527	0.639223646289	0.643679088584	0.606792386269	0.664375753731	0.620372198799	0.0	0.61731586386	0.644449078811	0.659700376128	0.689153414142	0.661350161485	0.624434139483	0.670483746548	0.689237849834	0.656446846135	0.679796367515	0.70443955835	0.624208927892	0.696355050501	0.603910696176	0.635145532914	0.670645079019	0.666818253187	0.650293832886	0.482568155582	0.638135856424	0.618962958403	0.649882940154	0.616668877732	0.544453450614	0.598865464647	0.659255280682	0.700323077961	0.649179639583	0.6209363405	0.716649520325	0.686724720949	0.698163241063	0.61465383398	0.703520171151	0.61857552561	0.629301566907	0.525625745624	0.623213903984	0.62573512473	0.678771289471	0.643857176341	0.662330213839	0.69956053782	0.6275378733	0.66342471767	0.652246225528	0.628217405679	0.610145954434	0.586761909831	0.568440889332	0.72945421553	0.578994068292	0.684481569171	0.701001726044
H0896	0.775307651194	0.575731465003	0.650325856009	0.61365793499	0.716098715418	0.657207848919	0.617509914576	0.639723815123	0.678269371708	0.43824202223	0.634792521309	0.647764515439	0.59916453919	0.660914067818	0.64061675397	0.627932460782	0.620564020391	0.639897317603	0.722195720459	0.460517532356	0.668040852067	0.613271686308	0.654391742443	0.699219622415	0.637709245304	0.667216763291	0.703977595698	0.635225945335	0.670348871449	0.735772381275	0.636418610442	0.621974204348	0.718630861282	0.628299006635	0.732710678774	0.577638882886	0.727306466	0.648367789241	0.663096470377	0.677754394399	0.620003223108	0.678844622964	0.715371981643	0.669277866606	0.605001259894	0.660100144412	0.675814441917	0.613644156418	0.59025493568	0.696811608721	0.618096858391	0.61731586386	0.0	0.649280668942	0.699017845753	0.657477228288	0.619309280202	0.605817692403	0.72048187918	0.727265049248	0.70212737068	0.688144149252	0.731697798842	0.654504370138	0.694433723219	0.615507710961	0.632481336185	0.643060861047	0.591125667537	0.651172186538	0.61554671241	0.667046788143	0.610047946595	0.662226014569	0.631184113312	0.651354319126	0.644612183106	0.693293558064	0.725574941694	0.660053143344	0.596480388461	0.699835026198	0.700208008301	0.715196719536	0.633104848485	0.711755505787	0.6338011891	0.628835512301	0.584964059497	0.616728482051	0.635483917341	0.69500236061	0.658492921032	0.664441903928	0.731694866374	0.677527617315	0.658662550512	0.705902110125	0.629544605531	0.600888419661	0.511945690393	0.636553891287	0.736863581007	0.585492576583	0.680681430174	0.710763446297
H0700	0.76442148348	0.669383521587	0.491812712353	0.623756831145	0.698903712258	0.664568449655	0.643357068131	0.638271225551	0.64658076075	0.669604005683	0.623036611305	0.656854778605	0.650364732129	0.669774464243	0.604467209823	0.644017751936	0.606986808534	0.641370885539	0.757651345147	0.630882686421	0.63988366244	0.618505064478	0.660012541598	0.714647144662	0.488963603927	0.62227198544	0.676402419545	0.62152497285	0.675932211484	0.708887538268	0.630294771734	0.63379449007	0.717826448891	0.645679973744	0.690265752451	0.597483622115	0.672571589758	0.623986738332	0.658603568445	0.658439814869	0.497276788512	0.631711072196	0.684177265678	0.660509177505	0.635468624557	0.634159533781	0.510930752812	0.640180903816	0.613097431827	0.710004095816	0.61634169969	0.644449078811	0.649280668942	0.0	0.681801615786	0.677437500213	0.633597339845	0.638623380271	0.71737025998	0.732186188019	0.645463092513	0.68775897502	0.738940278666	0.630564073138	0.534211320111	0.651146661805	0.641267913594	0.678612182245	0.676774917198	0.645922923888	0.634958227137	0.674992191963	0.630412920966	0.668642733731	0.59958348539	0.657635474344	0.643059165407	0.672292808767	0.718899682783	0.652660569895	0.635402487412	0.714154440873	0.681033289436	0.70697333367	0.612906644315	0.669489358965	0.633001792194	0.634287500637	0.637012697199	0.617622350631	0.677104919877	0.678151857025	0.628131743121	0.674022444401	0.737038015175	0.637056504957	0.646708055432	0.622449106332	0.69362508085	0.634170173518	0.648699943364	0.600390691599	0.740637094518	0.587178794692	0.680745493669	0.721327120244
H0812	0.745466501682	0.720694835788	0.676016706169	0.67305611408	0.436133263174	0.621578061602	0.712586984598	0.623932400832	0.714179561414	0.702516209913	0.652951558558	0.681355657917	0.643291047069	0.634347359973	0.65267045661	0.648578412428	0.657789408267	0.632170104028	0.740128389982	0.68206223229	0.629305301171	0.658631510858	0.710772842418	0.542004393855	0.649433719911	0.665600748259	0.656625832842	0.656371933911	0.675230665383	0.472671561229	0.609922086511	0.705963203781	0.470114778603	0.619622523872	0.635903282315	0.631333562768	0.708257539643	0.620204337853	0.705194909815	0.632414181542	0.675455955716	0.616467718763	0.674611898094	0.622526235166	0.678415862461	0.602884772693	0.6873779325	0.659536484791	0.669664442056	0.501811696051	0.696571948848	0.659700376128	0.699017845753	0.681801615786	0.0	0.7149514214	0.704319251655	0.654812614137	0.614396189061	0.637403151485	0.680976847664	0.615690760002	0.645958170872	0.61981854183	0.731387475831	0.649504374599	0.660280413376	0.722371842381	0.697933249809	0.659112769139	0.65188814172	0.645556922259	0.638203201491	0.642888804913	0.598537135556	0.681279139227	0.623314136338	0.604909922805	0.703605143852	0.65950362538	0.640083760115	0.759144374845	0.712697013523	0.730871360513	0.617250781174	0.698126395087	0.657664089249	0.616039397684	0.673988291163	0.634612564064	0.635309593146	0.672200209428	0.651497587018	0.7009978927	0.68381501702	0.637481930079	0.705624880005	0.653936717975	0.632424998558	0.610094025709	0.66549145805	0.637769408818	0.689493272355	0.661654792093	0.633369275904	0.660902168664
H0705	0.740172928541	0.633517287364	0.609951234354	0.464754697609	0.712377195003	0.675937719982	0.660677249131	0.678788482339	0.612734009346	0.642675812338	0.50677018583	0.678488455279	0.706542563193	0.666683109987	0.654093439048	0.705678176721	0.617581145093	0.629860032271	0.732069293661	0.636802864303	0.667992184048	0.639978688291	0.608408952945	0.698532827538	0.635582625615	0.675587910692	0.713345892229	0.650637873005	0.666653553831	0.703323185199	0.65065253729	0.589126016157	0.701017055504	0.658044271709	0.70020596624	0.675192359475	0.702027443611	0.666127363102	0.635293136017	0.696972828235	0.667551118837	0.683567517762	0.70839778111	0.678036092853	0.666532480088	0.643413996896	0.62079393286	0.623465086118	0.645181698583	0.716036602618	0.492372046273	0.689153414142	0.657477228288	0.677437500213	0.7149514214	0.0	0.59426139821	0.622130119514	0.707693622663	0.717774448549	0.66148164062	0.676317426646	0.708444244508	0.683232677901	0.641552851193	0.700371441645	0.655903185526	0.538827203283	0.658323170423	0.698389776285	0.687712690327	0.643625943849	0.659235990688	0.671544108601	0.650548375856	0.686088707605	0.718854418124	0.713156460682	0.679883495372	0.610072729904	0.637351596273	0.688876403161	0.627242552998	0.681293416972	0.626086912705	0.632991255163	0.634956741985	0.641077145227	0.686465758909	0.673523518715	0.668512407716	0.704583129376	0.63808183946	0.439917731917	0.70619093816	0.657483963786	0.643462970326	0.653397258663	0.713417007848	0.656417494886	0.649608667293	0.636657716765	0.712046170229	0.679078218398	0.673771356868	0.701903437466
J0038	0.779896412145	0.661877404333	0.602278221358	0.585386507596	0.696296219329	0.695915530028	0.656168797751	0.671727353441	0.601747961961	0.63598647895	0.588805071885	0.672953637872	0.642755075616	0.643866157179	0.648877560783	0.643528549096	0.601728701491	0.628617250712	0.763109835161	0.58916142949	0.623153151571	0.566101781359	0.379250009404	0.700801483073	0.58401448327	0.611130699946	0.708433785831	0.594868027332	0.609418200533	0.692850584523	0.586874208099	0.354069201807	0.681155117062	0.646432615118	0.719490367763	0.61166399585	0.633831071346	0.633702544666	0.426592062076	0.687602799369	0.63215608567	0.655432307314	0.712193143464	0.700087632275	0.630617911798	0.662956798016	0.593293463201	0.638692773899	0.593441588991	0.710430455873	0.549469370915	0.661350161485	0.619309280202	0.633597339845	0.704319251655	0.59426139821	0.0	0.611706074041	0.701684355701	0.714300734212	0.604760427272	0.647759116378	0.732245450008	0.658869650122	0.625930805754	0.649505671881	0.636321656266	0.64095326648	0.620834062904	0.639850022292	0.635938398694	0.663869149132	0.59085220986	0.686316837678	0.610614801475	0.643936268316	0.65795434447	0.666264289898	0.703400168055	0.611776250455	0.617499538573	0.684444872295	0.647941749809	0.686955931664	0.638412748567	0.679073055701	0.60699631491	0.61068076678	0.645413676362	0.612756392469	0.66342826182	0.703783315988	0.615175836734	0.568926585194	0.736237305883	0.637500071456	0.44015532623	0.596315948557	0.675214488677	0.645861614093	0.62509189714	0.594604261399	0.750959005203	0.616512385276	0.716547426133	0.726261687607
H0709	0.762616011301	0.608910627569	0.623960036837	0.598916347287	0.655844456465	0.635689531515	0.631981496096	0.63837367124	0.662871391874	0.620702512375	0.59327315794	0.623169485321	0.630974180065	0.61650070151	0.630058702378	0.62324299086	0.393454101621	0.555504542766	0.745990919472	0.577094297461	0.624803793312	0.608027813915	0.623247960084	0.673699939963	0.61371139631	0.63626948802	0.666951274351	0.620265148012	0.627458688337	0.675078822413	0.579786192817	0.613585842567	0.655483239601	0.591359882239	0.72681009261	0.57679841003	0.689479924245	0.632510389227	0.633434928147	0.651024279664	0.630571629636	0.631964949891	0.701161545464	0.667164069148	0.468747293296	0.591836162206	0.640901514272	0.420115785233	0.589824758244	0.620789054006	0.568592300254	0.624434139483	0.605817692403	0.638623380271	0.654812614137	0.622130119514	0.611706074041	0.0	0.670278422618	0.679086913539	0.67245236969	0.668093889655	0.681586116404	0.615397798876	0.677752255845	0.615356414164	0.61896855571	0.636430233775	0.617333545772	0.653928853783	0.623340370439	0.62067213062	0.431158556479	0.639871766208	0.572272590549	0.65334582527	0.609084226124	0.643447120489	0.699251627028	0.609408606897	0.448309796114	0.681371834304	0.659862715854	0.699862855222	0.580831833842	0.674893498279	0.572357008864	0.618776130888	0.591462410744	0.462168952779	0.600544271912	0.676216377428	0.591504646684	0.612894946636	0.689801729098	0.65018247869	0.641200208449	0.662019128444	0.632066720547	0.570838045373	0.599289884521	0.563990422472	0.683887588133	0.584263743339	0.65742434287	0.673486713624
M0853	0.731420463049	0.722253627929	0.655185730521	0.704588467173	0.607245714093	0.640761583697	0.699767023377	0.659226002109	0.707942699725	0.729646236698	0.713300152174	0.683295357997	0.698359226954	0.596925766378	0.687661702063	0.711159311219	0.660242240341	0.648627094211	0.733718045472	0.708613579008	0.685852226273	0.71795129658	0.694972326305	0.621602722171	0.680255141773	0.710699546056	0.689612635458	0.709490529438	0.680997844083	0.607724189192	0.657671211033	0.69096627344	0.600700406554	0.663183735742	0.660720218601	0.675107693821	0.704437623898	0.64898848687	0.713401815275	0.661798136991	0.694407623816	0.655951370333	0.702303442098	0.652563789701	0.68391659611	0.639147638927	0.677915605756	0.666470064613	0.671789327996	0.636781622684	0.698575272302	0.670483746548	0.72048187918	0.71737025998	0.614396189061	0.707693622663	0.701684355701	0.670278422618	0.0	0.513236372705	0.687745553929	0.54794117179	0.482393052632	0.654370574072	0.723589533584	0.676211953219	0.638290140708	0.713682505441	0.673651698416	0.648153795907	0.673082930331	0.585169024144	0.6509170557	0.684550605765	0.648021083223	0.675077000881	0.675928732839	0.641863892091	0.653294636275	0.631533277016	0.647324701391	0.688091713284	0.632084928809	0.687830652001	0.643736671348	0.679635822724	0.698429109875	0.653181048574	0.682735045135	0.656599905882	0.646670023492	0.705584330971	0.6884206242	0.67809925339	0.637801270593	0.641221480608	0.712282266888	0.673708563474	0.682181277175	0.646884128791	0.697789593247	0.673191293996	0.661670991113	0.684310217945	0.651432658465	0.664021035086
M0852	0.719528652616	0.741308407818	0.681073060298	0.694154983004	0.632765174275	0.666910045366	0.732784640682	0.659349849819	0.709409476546	0.729405628177	0.691758810469	0.701074868578	0.692684889744	0.673729801411	0.703966266263	0.728839870579	0.682149051163	0.6833239688	0.733254334568	0.715689945145	0.699988712153	0.703208695331	0.721044963679	0.632088682377	0.711076867729	0.71754660841	0.68331719723	0.709536351403	0.67174314386	0.637316294425	0.68593924349	0.715727932605	0.641398721179	0.682786406413	0.671239829335	0.698844851467	0.718352721278	0.670020966973	0.717647978777	0.648013053492	0.703037276611	0.671304306254	0.668022198245	0.655334379165	0.704890812061	0.652996478003	0.708214221376	0.699590987969	0.713567062879	0.644073931392	0.700660281729	0.689237849834	0.727265049248	0.732186188019	0.637403151485	0.717774448549	0.714300734212	0.679086913539	0.513236372705	0.0	0.714833706512	0.535303817556	0.52328668124	0.661441734231	0.748380363804	0.686828337292	0.691339548512	0.742978542797	0.710040066219	0.67770929775	0.709519398739	0.660020630017	0.682320815271	0.663858626463	0.665485772546	0.695458445244	0.682573228304	0.655955408455	0.669428272108	0.674667056432	0.662556509307	0.724886212379	0.702289295905	0.710136137091	0.66045811377	0.691522679085	0.703963510607	0.673119205927	0.714134275274	0.673950388042	0.657866909399	0.694007102259	0.702950745606	0.703211167366	0.652925770071	0.662393596998	0.721829158514	0.683008502369	0.694666551701	0.671517138511	0.717746445749	0.69798220861	0.666466149827	0.716598856059	0.645486892579	0.671556849408
J0128	0.767335550964	0.676425924067	0.538176933877	0.589093049043	0.668455243548	0.70203860219	0.656392435781	0.683607367779	0.454057229586	0.702374720168	0.63135760654	0.674848991084	0.681077003128	0.642538129725	0.653630209493	0.663481979193	0.634346372054	0.637380239183	0.766272646469	0.687913945222	0.439356335795	0.460605110962	0.58129235751	0.704223309023	0.537468749226	0.430352655185	0.705790204718	0.437045865934	0.614218143372	0.66102249976	0.606552097052	0.552182713546	0.666785310926	0.660182132306	0.702603121024	0.634905722526	0.376127044027	0.597668996553	0.544537560398	0.72396205581	0.643131330065	0.58910944388	0.723016655242	0.692110905212	0.701198028569	0.622053769348	0.536100480262	0.67801900962	0.623690066854	0.7001971575	0.606835185771	0.656446846135	0.70212737068	0.645463092513	0.680976847664	0.66148164062	0.604760427272	0.67245236969	0.687745553929	0.714833706512	0.0	0.67973693584	0.734984810989	0.615335187072	0.621623848724	0.687060738171	0.675985399973	0.674159190626	0.707790291409	0.703820315328	0.660279494706	0.626252461739	0.639077850933	0.705359862149	0.612037550369	0.654164682692	0.651149426358	0.661252605658	0.670904402327	0.602878655175	0.664913459704	0.710842759841	0.676336601051	0.681372119994	0.651246788481	0.685370138492	0.647688927185	0.657406287864	0.656370076011	0.652534462402	0.710495714963	0.705973358947	0.601696885287	0.581377541538	0.731474981661	0.572819283396	0.539402727853	0.315054067043	0.700724327263	0.660492359248	0.665695256267	0.581331631091	0.738692966346	0.638389944369	0.704422301366	0.716370587628
M0855	0.738622163777	0.72573647392	0.669397642714	0.674171603995	0.625923097295	0.638565931602	0.695641096674	0.623207426322	0.671122524795	0.671052723196	0.687056210318	0.669618354991	0.655264387403	0.617496602442	0.688855452177	0.689648714439	0.650908681022	0.619127429852	0.727990344352	0.66614849112	0.674203723273	0.670319614132	0.653676210243	0.599804287537	0.658453846026	0.702474054713	0.671466383965	0.686337882592	0.649064544049	0.619437616208	0.640201235067	0.662401319541	0.608409568212	0.625951838046	0.669068552722	0.643795633506	0.703640725078	0.640783756065	0.665271660614	0.64649470754	0.686933229273	0.653745747603	0.669940943453	0.641660009989	0.64776535142	0.634392976756	0.686317675366	0.656219610676	0.684879393944	0.633977305793	0.681202417933	0.679796367515	0.688144149252	0.68775897502	0.615690760002	0.676317426646	0.647759116378	0.668093889655	0.54794117179	0.535303817556	0.67973693584	0.0	0.561864510475	0.626106484086	0.692144794388	0.654499436403	0.634856697027	0.701528341461	0.65531958636	0.633642943237	0.672268945558	0.613389169203	0.622291480271	0.667814342257	0.612656176919	0.666564528289	0.64132002977	0.660962042746	0.691669257348	0.626908115006	0.637588254352	0.709956666276	0.669822947442	0.723651735108	0.628616879648	0.673152686863	0.670187763434	0.607552230654	0.648794313229	0.623935170276	0.614439409791	0.681798372359	0.685355116929	0.676804249954	0.636817757561	0.634179645735	0.680035029319	0.662711664212	0.653815082031	0.633211601971	0.682655013753	0.663650564011	0.678424578898	0.674854345043	0.656872300316	0.688318526571
M0854	0.726401632752	0.762331132966	0.706026544188	0.716235135432	0.64734171327	0.682492022286	0.724483097217	0.675361423329	0.723804429997	0.7277652412	0.723552489609	0.713992080866	0.709121946147	0.666720178393	0.689296178075	0.728341113166	0.681517206715	0.705398562101	0.732627893076	0.728143376485	0.727120426734	0.732218516116	0.734196791639	0.643213735936	0.72931362474	0.732513736782	0.69908701099	0.722541390391	0.714871569967	0.654450271018	0.696604337423	0.726000215573	0.644431386455	0.688473765783	0.687919145505	0.707596672005	0.736305901722	0.677539791113	0.752718879735	0.671898815386	0.70584350648	0.681829535778	0.712012978726	0.67285058373	0.707299241448	0.667178944537	0.717444906481	0.684281311328	0.721261507256	0.678072779285	0.71284542206	0.70443955835	0.731697798842	0.738940278666	0.645958170872	0.708444244508	0.732245450008	0.681586116404	0.482393052632	0.52328668124	0.734984810989	0.561864510475	0.0	0.680081789656	0.750986168883	0.685707170707	0.687675822558	0.748710227184	0.707085446481	0.675136820331	0.708134849879	0.677708264098	0.666510333513	0.699727027715	0.677528725931	0.701949907172	0.700710445181	0.686887828558	0.699557253536	0.687574321465	0.664714655639	0.704353830841	0.657976045174	0.714451082619	0.66970266639	0.693949367411	0.727108974666	0.677334035335	0.704443619507	0.662575110546	0.686479194321	0.715157700612	0.706514800204	0.710860526053	0.676253201473	0.668126508952	0.754293908392	0.719621118537	0.714433007907	0.672504316935	0.724834178751	0.720388430547	0.68832608221	0.718422986493	0.65745024058	0.701171862652
J0124	0.753345247387	0.659772056448	0.61418223744	0.609019425291	0.615972987543	0.595751388718	0.639760073485	0.604981704704	0.660733019352	0.665316937228	0.614728732201	0.622654231923	0.631978601719	0.616517745861	0.629105092061	0.646230392879	0.583459637082	0.520580179938	0.734557118981	0.645115094609	0.566877505382	0.562334832835	0.670404931591	0.637555485009	0.577040038398	0.591589817795	0.628778711237	0.576448606631	0.618657380822	0.650495474283	0.581633101147	0.636616916407	0.64165802134	0.608215524411	0.671816683876	0.576404146075	0.648152151909	0.428515940137	0.649611266198	0.627531087324	0.618987204099	0.458931557344	0.690859063027	0.617509286945	0.626100810472	0.56705992474	0.630754502546	0.615009111121	0.600175565748	0.614719916748	0.61592199231	0.624208927892	0.654504370138	0.630564073138	0.61981854183	0.683232677901	0.658869650122	0.615397798876	0.654370574072	0.661441734231	0.615335187072	0.626106484086	0.680081789656	0.0	0.673013287535	0.638566441306	0.618220308309	0.669546971158	0.667400241703	0.640642720002	0.639047496333	0.607723613247	0.581324191381	0.641422042096	0.564524397678	0.638920747117	0.610582244827	0.639654499581	0.694989007758	0.613229121731	0.590154994039	0.693307072603	0.673605299696	0.690893385357	0.574245197806	0.651801049892	0.636791816858	0.613193809844	0.631787380562	0.577721717612	0.582980144004	0.64695456566	0.610000217008	0.634475216814	0.682539495636	0.491356814731	0.662732037759	0.592854997479	0.630239379522	0.595917822211	0.640812449156	0.559293626494	0.677814822849	0.626373495401	0.601344061868	0.637611924491
