	F0380	H0617	H0613	H0618	H0846	M0828	M0829	H0757	J0060	H0577	H0571	J0036	H0661	H0664	H0915	H0914	H0668	H0851	F0371	H0587	J0078	J0076	J0074	H0742	H0866	J0058	F0445	J0042	J0040	H0775	H0849	J0020	H0790	H0793	H0796	J0126	J0024	J0054	J0056	H0762	H0647	J0072	H0768	H0781	H0681	H0785	H0886	H0659	J0022	H0800	H0716	H0656	H0896	H0700	H0812	H0705	J0038	H0709	M0853	M0852	J0128	M0855	M0854	J0124	H0624	H0627	H0667	H0622	H0682	H0680	H0684	H0523	H0689	H0823	M0839	H0736	H0735	J0003	J0001	M0848	H0638	M0845	M0846	M0847	M0840	M0841	M0842	M0843	H0694	H0693	M0833	J0018	H0838	H0930	M0834	J0090	J0092	J0094	M0831	M0830	H0601	J0109	M0835	J0005	M0837	M0836
H0689	1.254667732	1.021783478	1.110051238	0.920690802	1.101291718	0.721603574	0.941383534	0.701767564	1.16478555	0.909905594	1.064275782	1.14816304	0.676878186	0.82607278	1.197745186	1.164725246	0.631594288	0.876928102	1.259038564	0.596419114	1.250606736	1.036473406	1.267573818	0.924293566	1.040534918	1.175185242	1.130175892	0.910355272	0.917250214	1.066906588	1.315109728	0.76352975	1.062633118	0.841877898	1.06846236	0.731753328	1.237451596	0.955675288	0.845517278	0.899669506	0.958179254	1.010788482	0.906483464	0.913296806	0.550021514	0.831183394	1.110245446	0.479641944	1.27418985	1.014470952	0.791422434	0.648001198	0.956522404	0.968792106	0.969446358	1.276102458	0.795804508	0.446178632	1.097684978	1.041335886	1.060427786	0.990657348	1.188618108	0.842035498	1.18166361	0.83535615	0.720956134	0.913884366	0.719244032	0.63045504	0.824031926	0.657158318	0.0	0.763064674	0.73321829	0.804632964	0.774466798	0.993884918	1.420152254	0.901641078	0.807934464	1.326453166	1.32331421	1.36227155	0.94522817	1.299169018	0.979931908	0.854515408	0.861103092	0.273639144	1.02101271	1.167337676	1.323165334	0.958655662	1.198968466	1.075814564	1.073944756	1.048422162	1.018720596	0.934090326	0.731301072	0.92544199	1.212682756	1.029244184	1.206149388	1.278602322
H0823	1.010779938	0.97088496	0.980855164	1.007820384	1.026823716	0.517324488	0.960339932	0.257291154	1.180170336	0.813632988	1.167897316	1.18812527	0.723695576	0.917001126	1.360164396	1.354573836	0.812639482	0.807461504	1.133122494	0.872479988	1.275657946	1.122077864	1.392667456	0.753884224	0.962404096	1.30485948	1.050602742	1.049150974	0.875114936	0.903223402	1.448584354	1.104941968	0.86944528	0.5774443	0.806078286	0.71864405	1.219557298	0.967561262	1.014177352	0.41713548	1.07757812	0.994163232	0.45839653	0.410147044	0.75865904	0.789238544	1.253477324	0.588307034	1.301812612	0.666587974	0.911715024	0.939208868	0.988517098	1.125499996	0.691894016	1.207335856	1.01180461	0.873052594	0.916058312	0.746283864	1.091285752	0.67299547	1.067834238	0.731186564	1.108187924	1.0011678	0.874595936	0.789519488	0.733522242	0.814347826	0.980106772	0.825715072	0.763064674	0.0	0.698720172	0.903873206	0.765569644	0.946883336	1.310432124	1.024673964	1.036483698	1.372990376	1.28922626	1.326464636	0.586327992	0.991062616	1.134632386	0.631713582	1.07119003	0.798863654	0.738789888	1.153159266	1.481726628	0.975825328	0.8775245	0.976383442	1.218504314	1.066261632	0.75905079	0.939738908	0.79885889	0.953895368	0.914897414	1.102469602	0.859620342	0.972466564
M0839	1.199042302	1.200289924	1.003121644	1.03773212	0.955514356	0.692265612	0.987654824	0.731463246	1.312150956	1.040811476	1.000442908	1.118491886	0.907221324	0.86056145	1.285704092	1.292395308	0.93435911	0.925035328	1.226204614	0.827346804	1.18002377	1.006047828	1.331656188	1.001888328	1.007483664	1.233396792	1.069547926	0.915554534	0.995907176	0.90520519	1.37474983	0.90306086	0.980924856	0.761668972	0.987483666	0.861530618	1.283819706	0.886305182	0.973178992	0.829653524	1.031224328	0.940193856	0.865272974	0.843497168	0.911036736	0.857221232	1.213164632	0.805595914	1.426841044	0.978467506	0.909165676	0.856890676	1.05163717	1.143579316	0.910217368	1.217890392	0.879241938	0.87474329	1.073510208	1.036567476	1.079276552	0.94484901	1.127169706	0.884337724	1.180126776	1.050682244	0.732045648	1.033795492	0.893954114	0.80549123	0.977496108	0.682469336	0.73321829	0.698720172	0.0	0.874808194	0.819424668	0.835643408	1.258045684	1.081717388	1.105275846	1.341966996	1.269608148	1.325911192	0.750538896	1.204891956	1.090331034	0.62197455	1.064900838	0.767508406	0.915414364	1.110435682	1.410758004	0.908012264	1.168135756	0.929310906	1.128968734	1.05943342	1.047596338	1.01375142	0.866073386	1.087480412	1.208405862	1.164885098	1.166482182	1.27377386
H0736	1.302120688	1.16799561	1.13874919	1.164840818	1.259739126	0.910526454	1.140392798	0.882736416	1.357447314	1.074514062	1.068467142	1.346866624	0.758892518	1.025592468	1.441486494	1.350909498	1.068238152	1.027070402	1.330907076	0.887356922	1.318652048	1.188285038	1.32943895	1.089851394	1.105714054	1.36173203	1.265296588	1.03931368	0.976411466	1.160490724	1.484289432	1.010411146	1.173802518	0.992182498	1.20477338	0.93431796	1.292456664	1.069758064	0.989161602	1.001665318	1.075435586	1.146947054	1.022156084	1.041177306	0.953563766	0.998592818	1.19370731	0.853853232	1.43743513	1.179967956	1.097130874	0.59161611	1.061107604	1.137543574	1.108720802	1.374030502	0.875833404	0.888945164	1.129152722	1.083454598	1.236306926	1.13164946	1.131900248	1.087656506	1.250524366	1.025791002	0.712593674	1.159755954	0.863592844	0.75272226	0.564135058	0.798697406	0.804632964	0.903873206	0.874808194	0.0	0.890976466	1.085806362	1.368964282	1.12406843	1.059315528	1.268253278	1.238297158	1.230228098	1.076131358	1.406852058	1.084133928	0.911285528	0.76036898	0.780160216	1.11871689	1.320982276	1.483154498	1.133697806	1.338688126	1.11732152	1.1936313	1.229450178	1.133343976	1.04785623	0.992576572	1.053264858	1.329385028	1.072783312	1.303704748	1.349980138
H0735	1.007215818	1.22062956	0.991383112	0.959184364	0.966542904	0.835835644	1.156959044	0.732378314	1.206042064	0.83517352	1.291431792	1.100357754	0.455915132	0.803529346	1.22569018	1.23572856	0.791378706	0.824905044	1.176155334	0.933127264	1.221178942	1.179806804	1.20618898	0.764148348	1.0354286	1.122130868	1.015800046	1.136815834	0.804341536	0.95295323	1.29630023	1.040308236	0.886009308	0.77294138	0.969527146	0.743284626	1.117192834	0.94320135	0.919449336	0.761456496	0.855652876	0.963955544	0.770625802	0.759789628	0.829568524	0.755754248	1.04361138	0.836016394	1.138679204	0.876833426	0.86609408	0.95265966	0.937745678	0.999574884	0.787853044	1.236635572	1.064031334	1.00846329	0.896362404	0.88241488	1.042884376	0.864776314	1.096408678	0.81080194	1.157651992	0.635110068	0.939680732	0.878781692	0.724523934	0.936646814	1.078499432	0.798369436	0.774466798	0.765569644	0.819424668	0.890976466	0.0	0.960184868	1.236018444	0.881253952	1.255428134	1.35962314	1.291286108	1.293050148	0.81863478	1.160240012	1.24609589	0.757676586	1.161137314	0.862787474	0.868839804	1.09923851	1.324464384	0.919103508	1.099229424	1.068367714	1.041140762	1.043626848	0.873772786	0.86654742	0.95603063	0.864803988	1.068402314	1.065229498	1.069217362	1.112771376
J0003	1.146573178	1.426508708	1.002249232	1.123395672	0.973384592	1.0118863	1.21292718	0.978007522	1.220048868	1.059644204	1.392150916	1.068435582	1.075520056	1.029836462	1.309761796	1.314728288	0.931652042	1.048162936	1.194595338	1.082700544	1.097179554	1.122130556	1.340905316	1.026990144	1.09147004	1.135792656	0.96681277	1.14658037	1.077501396	0.90872101	1.360988546	1.174666828	0.988626712	0.953250744	0.95885975	1.09640903	1.22277003	0.90029043	1.113070252	0.969750032	1.042403072	0.955015548	0.987972138	0.910278348	1.059777012	0.980082788	1.256780496	1.066169922	1.422955024	0.97528835	1.05074022	1.095767684	1.125154106	1.165533952	0.961832432	1.253006444	1.199021986	1.113182902	1.042010328	1.030425884	1.019859932	0.950197098	1.091715042	0.945736876	1.259927628	1.033069196	1.07562682	1.113467576	1.10159465	1.16074473	1.210527712	0.948571988	0.993884918	0.946883336	0.835643408	1.085806362	0.960184868	0.0	1.191191972	1.109132444	1.356522746	1.295319284	1.278285956	1.3268138	0.989407532	1.221505296	1.428001882	0.893011938	1.305800402	1.004728214	0.925388372	1.012717238	1.417507672	0.97731596	1.209956016	0.999509314	1.22293605	0.946647772	1.031798966	1.006529612	1.157113786	1.177782728	1.189185286	1.302217802	1.139586606	1.237110848
J0001	0.773805226	1.60592276	1.114783272	1.288253912	1.128227772	1.326264584	1.445527908	1.346831114	1.386512032	1.26083084	1.764051376	1.006905102	1.254859352	1.314489598	1.331928492	1.418944932	1.32090547	1.226359124	1.02320215	1.375637688	1.402902214	1.483293	1.454691012	1.128086068	1.379555876	1.309353884	0.526221402	1.451194138	1.24316906	1.166978894	1.440652478	1.57677912	1.240272316	1.198724912	1.117476378	1.390588918	1.25109773	0.96489605	1.382890836	1.279489848	1.182492828	0.95644936	1.297174006	1.212322452	1.456703752	1.192760436	1.35847024	1.385819622	1.483866524	1.20484747	1.339983388	1.448786852	1.28814913	1.324539872	1.180867064	1.277801844	1.60830147	1.56708341	1.124981276	1.161138212	1.217931396	1.152153498	1.11547529	1.082476712	1.253822968	1.140568708	1.432396956	1.260762764	1.487718434	1.55660269	1.496512948	1.2716573	1.420152254	1.310432124	1.258045684	1.368964282	1.236018444	1.191191972	0.0	1.40384046	1.645815338	1.374457436	1.361412352	1.31232968	1.211885544	1.31660818	1.72741361	1.175983598	1.595481438	1.396041414	1.034144028	0.496824182	1.445539996	1.12397438	1.318047932	1.11367177	1.408843246	1.221671048	1.299209622	1.136391008	1.506263098	1.402004452	1.258134498	1.53512639	1.293929058	1.368018084
M0848	1.248140002	1.425244224	1.167549824	1.026337116	0.979801788	1.155117336	1.276322216	1.00194755	1.30560884	0.766502296	1.562844556	0.857324694	0.856635652	0.87271627	1.112447136	0.906909264	0.724838006	0.9194407	1.369831374	1.0754739	1.22683189	1.03325462	0.855489532	0.984748856	1.232617676	1.20527288	1.090153382	1.421231402	1.08145612	1.136273786	0.946171242	1.070314972	1.03383728	1.066769584	1.205124342	0.80564453	1.35317765	0.912418234	0.9483318	0.955911784	0.955510172	0.997454184	0.976230614	1.007482228	0.742378944	0.942090884	1.027220288	0.986670158	0.76105486	1.10863577	0.97968302	1.215874696	0.864404982	1.156814828	1.026581264	1.412519552	1.24929569	1.073831602	1.119636216	1.059077172	0.847794792	1.06913695	1.244572598	0.911920672	1.395269536	0.882291008	0.930357092	0.88192676	0.730637642	1.101503542	1.294952244	0.952697012	0.901641078	1.024673964	1.081717388	1.12406843	0.881253952	1.109132444	1.40384046	0.0	1.352578786	1.193782776	1.262810616	1.320609728	1.095502116	1.335789948	1.524656118	0.92144813	1.399673846	0.961151686	1.117935272	1.094148006	0.943207792	1.040805696	1.277339952	1.17862041	0.980994698	1.128791796	1.075844358	0.812716196	1.152755522	0.797842268	1.252152322	0.81185503	1.209491834	1.225079828
H0638	1.469094276	0.846214386	1.408037478	1.437284642	1.543337762	0.88724219	1.131560598	1.053319312	1.448893938	1.268805778	0.672689186	1.44932302	1.144029194	1.344915532	1.791688866	1.710990582	1.2038365	1.309621886	1.32528174	0.955416838	1.575957972	1.385049282	1.810584442	1.247336258	1.41219345	1.733582034	1.460285132	0.881175072	1.16559223	1.4175603	1.782924144	1.25463231	1.371800342	1.078094894	1.350267696	1.221277648	1.5964698	1.401943596	1.479003546	1.199820546	1.539307126	1.389799218	1.223936268	1.185739578	1.006491302	1.296091562	1.660462382	0.707612536	1.759636146	1.183982592	1.260370182	0.91389993	1.36501214	1.497340974	1.26213945	1.393017446	0.960402596	0.654007076	1.30292049	1.14196431	1.513275306	1.113802516	1.295529696	1.189150914	1.507809354	1.37096559	1.092752998	1.271552066	1.167802944	0.866079364	0.741335734	1.149471926	0.807934464	1.036483698	1.105275846	1.059315528	1.255428134	1.356522746	1.645815338	1.352578786	0.0	1.520284462	1.40055405	1.469843718	1.100901678	1.323364326	0.6123355	1.12642732	0.635329748	0.765923056	1.227249622	1.516077296	1.843668398	1.350584302	1.276194662	1.302198992	1.628593712	1.434282738	1.20488706	1.429866314	0.78738458	1.416708282	1.274051592	1.515251404	1.273605692	1.321514238
M0845	1.319659842	1.586466312	1.2592254	1.254477524	1.39217762	1.352858688	1.43324946	1.404400678	1.373796732	1.14488764	1.707488404	1.220489514	1.295719432	1.357332042	1.496688148	1.577564812	1.30905891	1.187401736	1.267079682	1.389200732	1.495382226	1.47610168	1.428901512	1.27372232	1.502659188	1.54973698	1.215320846	1.596218558	1.362914288	1.321595086	1.572583458	1.582002912	1.334512424	1.246282648	1.258119134	1.401361238	1.479532458	1.123277698	1.40157534	1.327206884	1.367288108	1.19754904	1.36153841	1.295459576	1.315974016	1.248376668	1.526465568	1.283615738	1.387967732	1.271901726	1.42012184	1.420621772	1.287698726	1.41841214	1.35620704	1.431504484	1.547251814	1.423382702	1.056451756	1.111004572	1.339587948	1.228607794	0.968066842	1.124612968	1.422152284	1.233499372	1.222052184	1.187814624	1.306106846	1.360364174	1.4043903	1.324756816	1.326453166	1.372990376	1.341966996	1.268253278	1.35962314	1.295319284	1.374457436	1.193782776	1.520284462	0.0	0.3077058	0.475116908	1.273473664	1.29966316	1.695569986	1.19723025	1.457108894	1.33079541	1.240940156	1.239949214	1.627064692	1.263162436	1.408809884	1.179600786	1.474466042	1.368065916	1.251484206	1.212217532	1.476532222	1.3681765	1.326607922	1.491043882	1.17241939	1.270825012
M0846	1.268335566	1.45574636	1.179362008	1.298193652	1.35102678	1.241733056	1.35454436	1.321015974	1.348776384	1.158647776	1.6086287	1.269245462	1.235533752	1.352573762	1.526048488	1.615022308	1.33890927	1.185601128	1.166794234	1.368192364	1.520453698	1.53067136	1.556897036	1.190789148	1.417979408	1.5394785	1.226700386	1.526508358	1.272086768	1.247639278	1.616259282	1.587506648	1.259870296	1.149428576	1.180423974	1.43567175	1.423583206	1.121289134	1.440091044	1.232840232	1.369516972	1.126593436	1.285459934	1.196646512	1.351812056	1.155740392	1.507716604	1.185645054	1.498010448	1.16989047	1.415000988	1.359989588	1.352873946	1.368285796	1.259534532	1.331479484	1.503007266	1.41939925	1.063097192	1.009481024	1.375589688	1.117912322	0.977454186	1.068104848	1.32879404	1.23361614	1.287170872	1.18036082	1.288614978	1.270322438	1.333076404	1.265656984	1.32331421	1.28922626	1.269608148	1.238297158	1.291286108	1.278285956	1.361412352	1.262810616	1.40055405	0.3077058	0.0	0.460893476	1.151695936	1.159931832	1.592365326	1.11888119	1.382675482	1.317354434	1.169569796	1.298321946	1.662034056	1.235032032	1.27243466	1.080800778	1.546617434	1.369293208	1.149052206	1.306010664	1.415627098	1.47463956	1.192280922	1.58568809	1.046995958	1.13359724
M0847	1.259848798	1.498196276	1.265919084	1.275348744	1.401891528	1.267919264	1.349852956	1.339043038	1.284196232	1.181571604	1.614586076	1.36171581	1.240558528	1.371202478	1.63336876	1.740112272	1.403970394	1.162122872	1.234313418	1.354562988	1.536140486	1.532751652	1.554416964	1.1774511	1.43373348	1.53715932	1.24056901	1.452090674	1.242065924	1.27403683	1.725790694	1.634428952	1.297445552	1.16549368	1.250523486	1.422271574	1.29588131	1.170967046	1.441933192	1.29307402	1.399673936	1.19003284	1.312475114	1.155070724	1.393731084	1.167319644	1.617516568	1.273961858	1.420152928	1.170375426	1.331953684	1.313021356	1.303136514	1.424520744	1.18587144	1.306975628	1.543394186	1.475391666	0.982715764	1.021311512	1.3347274	1.12114569	0.992347962	1.12583678	1.336892	1.274231584	1.331589068	1.199245976	1.365384502	1.345866334	1.314335708	1.27503118	1.36227155	1.326464636	1.325911192	1.230228098	1.293050148	1.3268138	1.31232968	1.320609728	1.469843718	0.475116908	0.460893476	0.0	1.151724296	1.189158992	1.479609866	1.08073829	1.362838142	1.345094418	1.143415004	1.325557114	1.7886111	1.229385768	1.279689508	1.09831883	1.495655286	1.295425396	1.16326887	1.302426752	1.449818958	1.464208032	1.203505134	1.53806181	1.177997866	1.26047518
M0840	0.897426658	0.884639728	0.9549984	1.004599688	1.101489368	0.5292418	0.997653948	0.580652854	1.120089408	0.771788612	1.259087628	1.103396034	0.843807924	0.999800278	1.426490952	1.454911476	0.96968683	0.780720636	1.009769686	1.002384044	1.314764806	1.177194288	1.460129716	0.780597584	1.062983524	1.31793786	0.992735942	1.08345309	0.869852624	0.922243906	1.523705862	1.266039736	0.988580652	0.518999884	0.84163295	0.992704298	1.238184366	0.96676119	1.173342008	0.54227084	1.09691196	0.996775352	0.685107858	0.535252804	0.940198916	0.771409048	1.383562304	0.704505434	1.416965904	0.563876602	0.889117676	1.053640472	1.061084862	1.158600752	0.693887236	1.033622824	1.21752133	1.070701818	0.738295992	0.559951436	1.097579432	0.478240906	0.978126074	0.718985464	1.045455344	1.05027374	1.087456732	0.680871152	0.904479546	1.060208874	1.110814284	0.93744858	0.94522817	0.586327992	0.750538896	1.076131358	0.81863478	0.989407532	1.211885544	1.095502116	1.100901678	1.273473664	1.151695936	1.151724296	0.0	0.693267448	1.169073742	0.520608882	1.164434718	1.026877126	0.669549268	1.107961598	1.56872568	0.89398586	0.53785546	0.90385249	1.264300598	1.071946696	0.626524606	1.054381728	0.888243422	1.128291552	0.613172982	1.33389815	0.636542238	0.776565012
M0841	0.959069782	1.097537704	1.002844356	1.1602462	1.270043864	0.868473456	1.094662848	0.97667603	1.04836712	1.122605096	1.564277652	1.216442542	1.144242368	1.407237522	1.602213984	1.738523084	1.226636638	0.96690466	0.99413797	1.3634349	1.560411982	1.423077664	1.739150952	0.804766472	1.339123412	1.374274104	1.11021305	1.25854733	0.997890844	0.940570654	1.701111294	1.642875108	1.054550916	0.804427304	0.876681602	1.386314582	1.231579862	1.029241426	1.591978176	0.937620308	1.3223497	1.034071448	0.939490954	0.773677192	1.23047738	0.944239964	1.666709404	1.062009286	1.568165844	0.696827438	1.17627014	1.382410696	1.380722722	1.295748004	0.886036204	0.958457796	1.556258526	1.38618013	0.908754132	0.847877416	1.243611372	0.635916486	1.006310222	0.79844474	1.026588244	1.223876104	1.4901653	0.973868588	1.27989707	1.377028786	1.382784352	1.33531456	1.299169018	0.991062616	1.204891956	1.406852058	1.160240012	1.221505296	1.31660818	1.335789948	1.323364326	1.29966316	1.159931832	1.189158992	0.693267448	0.0	1.389982546	0.823526106	1.442371278	1.317066338	0.817532516	1.259315618	1.795139052	1.030821544	0.633755136	0.92045985	1.630590078	1.157398188	0.934504662	1.353444164	1.232298122	1.513267788	0.611913642	1.718930866	0.704917406	0.799474248
M0842	1.60391492	0.99945937	1.347764842	1.41907753	1.572142062	0.998504622	0.988035282	1.083494552	1.37758313	1.40538485	0.656739606	1.549948776	1.178062314	1.410242712	1.699523914	1.674065506	1.35826244	1.392468262	1.420635556	0.966293542	1.635530312	1.371609518	1.772689554	1.297871518	1.35455503	1.590793014	1.61331274	0.873011308	1.17474161	1.422655212	1.736171828	1.14387931	1.460205154	1.227120338	1.400612132	1.266724692	1.43050846	1.449537512	1.415248854	1.28204927	1.435835098	1.445680366	1.273104716	1.210322642	1.236705014	1.314780902	1.682933226	1.012803488	1.746712438	1.310174924	1.200576778	0.89026585	1.446851152	1.425041938	1.23457401	1.396857094	0.89885472	0.916157164	1.48058161	1.365169718	1.484346698	1.236387996	1.49014562	1.342314458	1.432269218	1.41459755	1.158539894	1.344383446	1.300668804	0.94601922	0.772898178	1.11745795	0.979931908	1.134632386	1.090331034	1.084133928	1.24609589	1.428001882	1.72741361	1.524656118	0.6123355	1.695569986	1.592365326	1.479609866	1.169073742	1.389982546	0.0	1.149279652	0.644892076	0.92537686	1.33310211	1.64971504	1.822915374	1.39233945	1.368205234	1.374593684	1.521137716	1.346047938	1.311758312	1.511376194	0.905045332	1.526268246	1.392185824	1.516685296	1.463317544	1.48542745
M0843	1.022254852	1.225364846	0.864581466	0.820082246	0.92851711	0.72968717	0.944513066	0.646141952	1.068457542	0.766358862	1.185801514	1.008609936	0.710578474	0.834677756	1.339867714	1.353221014	0.871855608	0.594738378	0.96998438	0.815136438	1.22429942	1.10411621	1.243298726	0.73663575	0.96737443	1.150071798	0.998270672	1.008534144	0.756254458	0.772665	1.421873568	1.15657763	0.93614709	0.565333766	0.742437024	0.920650084	1.071745648	0.741567592	0.995420494	0.66572239	0.933424354	0.797817682	0.679012096	0.56043135	0.848821646	0.668385242	1.196099094	0.837269852	1.268078682	0.693290532	0.789429734	0.905916674	0.841136628	0.949652774	0.747113834	1.003334206	1.084456936	0.969517312	0.83477323	0.838003042	0.958182322	0.620117028	0.955670028	0.624235922	0.91269155	0.839061438	0.914292166	0.778921738	0.845213496	0.906983148	0.994137322	0.785690514	0.854515408	0.631713582	0.62197455	0.911285528	0.757676586	0.893011938	1.175983598	0.92144813	1.12642732	1.19723025	1.11888119	1.08073829	0.520608882	0.823526106	1.149279652	0.0	1.058146996	0.86924392	0.615916574	1.083582272	1.465270194	0.721779966	0.834589334	0.7552047	1.0947673	0.950688574	0.845809704	0.90642559	0.90758736	1.021042182	0.890850772	1.19131084	0.955730888	1.071972458
H0694	1.534610832	1.048494962	1.315999946	1.264601878	1.490303334	0.980873894	0.996934594	1.056504388	1.420079682	1.211460246	0.769215406	1.485365952	1.026987306	1.270984944	1.588658214	1.583770346	1.28755476	1.185453954	1.361477708	0.798128442	1.543681976	1.261969398	1.64044861	1.237229402	1.301912418	1.554505906	1.447802232	0.902625636	1.112926726	1.3673134	1.683103276	1.131167082	1.43253915	1.10759427	1.343876572	1.103204932	1.4724372	1.244376108	1.309271418	1.20933055	1.314652646	1.281619526	1.242251848	1.172198246	1.041680978	1.158964846	1.547518594	0.906343048	1.66556747	1.188313216	1.191799322	0.631163578	1.220091532	1.32260523	1.308724202	1.42546705	0.831263448	0.78457422	1.338674774	1.269826486	1.388849638	1.195520908	1.339297516	1.16599959	1.409551814	1.225998086	0.996800754	1.23044469	1.18019262	0.88531536	0.419877778	1.004953174	0.861103092	1.07119003	1.064900838	0.76036898	1.161137314	1.305800402	1.595481438	1.399673846	0.635329748	1.457108894	1.382675482	1.362838142	1.164434718	1.442371278	0.644892076	1.058146996	0.0	0.822850456	1.203093794	1.500009408	1.711683342	1.287772358	1.412926126	1.205936944	1.436023716	1.364740202	1.209830344	1.313123666	0.855924492	1.306242658	1.406266616	1.343500192	1.415764868	1.495326118
H0693	1.272314204	1.00663983	1.100587798	0.986335314	1.09414075	0.764579298	0.921386826	0.736135276	1.180825754	0.938169522	1.025182854	1.103779324	0.768047698	0.894973036	1.299557402	1.238577138	0.683885084	0.977881538	1.21634804	0.56187573	1.257824316	1.02775457	1.335164462	0.920423826	1.050130366	1.224794262	1.144527096	0.853396808	0.93159011	1.05551126	1.342968484	0.790341222	1.069785138	0.90712339	1.07416466	0.81703938	1.251534372	0.942627456	0.946821374	0.949390066	0.99226131	0.993121474	0.95485418	0.94259325	0.567526658	0.907845526	1.167956926	0.481665712	1.351714998	1.026689828	0.83353545	0.621555522	0.973433736	1.01372137	0.958663978	1.255211658	0.791790516	0.425619436	1.17141349	1.09688453	1.084654218	1.016283852	1.213225572	0.877647758	1.18524585	0.888280258	0.663520618	0.938592578	0.7981457	0.6036089	0.80448021	0.662738766	0.273639144	0.798863654	0.767508406	0.780160216	0.862787474	1.004728214	1.396041414	0.961151686	0.765923056	1.33079541	1.317354434	1.345094418	1.026877126	1.317066338	0.92537686	0.86924392	0.822850456	0.0	1.03866811	1.168211672	1.369058722	0.98974279	1.234218846	1.03911672	1.127419088	1.052964974	1.039020684	0.972979482	0.690000788	1.015996638	1.2372421	1.08447674	1.250298584	1.306662854
M0833	0.949654878	1.24166188	0.934731628	0.89310852	0.976697092	0.807103288	0.879643212	0.763863854	0.90110912	0.845562632	1.396439748	0.952952302	0.858072972	1.04018953	1.351867804	1.420327612	0.983320754	0.720622216	0.822719322	0.992994064	1.241639586	1.241105296	1.4241042	0.585738876	1.120856596	1.122612088	0.836525234	1.095334258	0.684248728	0.789026234	1.42909391	1.378988096	0.892708032	0.67085208	0.761049698	1.008723418	0.96237003	0.686072466	1.248749396	0.740807712	1.058858088	0.723712312	0.80534797	0.602081616	1.034702	0.713959288	1.382253292	0.903160494	1.345130776	0.601568802	0.91603082	1.102660892	0.990114994	0.986712952	0.735386508	0.856090508	1.297751566	1.118043526	0.820041344	0.793533188	1.01220476	0.561112326	0.90523073	0.482879684	0.867324664	0.844054956	1.141340476	0.845432636	1.065350886	1.129695994	1.137805448	0.983354308	1.02101271	0.738789888	0.915414364	1.11871689	0.868839804	0.925388372	1.034144028	1.117935272	1.227249622	1.240940156	1.169569796	1.143415004	0.669549268	0.817532516	1.33310211	0.615916574	1.203093794	1.03866811	0.0	0.943576906	1.496930592	0.688941244	0.841014328	0.620814098	1.326405674	0.930825728	0.652639514	0.812265924	1.00460865	1.13045184	0.80493297	1.373894798	0.850546954	1.00654158
J0018	0.742597836	1.510924982	1.049548794	1.081032498	0.95015857	1.19977661	1.372905246	1.179939668	1.248184998	1.005779066	1.695326146	0.909089548	1.129536598	1.117617816	1.121299158	1.173719066	1.011027408	1.086147838	1.09056424	1.234414554	1.192003132	1.225750966	1.284008826	1.03691399	1.285763734	1.168041966	0.31125792	1.324799416	1.190074966	1.046266248	1.19315272	1.40325671	1.06666629	1.08760281	1.018598396	1.120116104	1.253879456	0.834061424	1.241165542	1.123543274	0.977412122	0.916249154	1.157079472	1.067832538	1.15819659	1.037675582	1.18681719	1.212527604	1.22548267	1.04718576	1.133618842	1.375612086	1.137888464	1.282196046	1.040821494	1.310497738	1.50095068	1.326113112	1.03933101	1.048288034	0.915020266	1.0373538	1.103233728	0.93512731	1.287936854	1.041932882	1.228994958	0.994403946	1.273753612	1.393553348	1.42342021	1.134604462	1.167337676	1.153159266	1.110435682	1.320982276	1.09923851	1.012717238	0.496824182	1.094148006	1.516077296	1.239949214	1.298321946	1.325557114	1.107961598	1.259315618	1.64971504	1.083582272	1.500009408	1.168211672	0.943576906	0.0	1.224561754	0.995790094	1.249245754	1.113028672	1.236371484	0.97612343	1.120502692	0.858194674	1.311224872	1.140205822	1.195622764	1.288509372	1.159517384	1.233405238
H0838	1.630120298	1.90682652	1.366299284	1.309552448	1.138866864	1.637028248	1.59817168	1.451747878	1.641645696	1.3458201	1.843361172	1.202330258	1.316689856	1.365077226	0.78080248	0.478788416	1.119934274	1.318086872	1.717706138	1.499509704	1.430727762	1.296950344	0.962124884	1.362433424	1.328189672	1.312027228	1.365553422	1.786247446	1.541073008	1.438856246	0.477164154	1.31849726	1.307224296	1.526621144	1.528905594	1.180358866	1.62375869	1.208281206	1.213789384	1.381789336	1.07078002	1.299252924	1.433270826	1.428003096	1.273014852	1.230351388	0.944624072	1.493820722	1.029279444	1.496345026	1.3658673	1.501579592	1.404102678	1.338317112	1.438173476	1.702950848	1.597171554	1.518154722	1.677184528	1.610485172	1.107624244	1.524707786	1.658303626	1.329311608	1.574684008	1.161072376	1.404002284	1.300214876	1.343737514	1.555343618	1.668411972	1.40913722	1.323165334	1.481726628	1.410758004	1.483154498	1.324464384	1.417507672	1.445539996	0.943207792	1.843668398	1.627064692	1.662034056	1.7886111	1.56872568	1.795139052	1.822915374	1.465270194	1.711683342	1.369058722	1.496930592	1.224561754	0.0	1.356217132	1.765490544	1.439748982	1.20576231	1.4165106	1.533496286	1.118713112	1.674921534	1.15229686	1.73353641	1.129355838	1.672111654	1.673395772
