"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Lipopolysaccharide_biosynthesis","29","0.0802479856906232","15","0.0930609281268644",0.167452769794676,0.48641042654644
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Lipopolysaccharide_biosynthesis_proteins","29","0.173990716913142","15","0.190098657621276",0.313889655903826,0.6490599664452
"Metabolism.Glycan_Biosynthesis_and_Metabolism.N_Glycan_biosynthesis","29","0.0140379989403972","15","0.0166107142075341",0.0665175218539523,0.338130736090924
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Other_glycan_degradation","29","0.269849599562799","15","0.300535809751415",0.102701083783203,0.413236466238431
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Peptidoglycan_biosynthesis","29","0.862890183815288","15","0.845949876927773",0.0628249276524457,0.333245268417321
"Metabolism.Lipid_Metabolism.Arachidonic_acid_metabolism","29","0.0135865467548228","15","0.0130287044394272",0.713490832392538,0.853390995606761
"Metabolism.Lipid_Metabolism.Biosynthesis_of_unsaturated_fatty_acids","29","0.110782040410895","15","0.109488304131405",0.4182640956267,0.728974566663677
"Metabolism.Lipid_Metabolism.Ether_lipid_metabolism","29","0.00291550565378556","15","0.00230347017038244",0.00759350360088487,0.282241640272952
"Metabolism.Lipid_Metabolism.Fatty_acid_biosynthesis","29","0.519539773412629","15","0.517393605197024",1,NA
"Metabolism.Lipid_Metabolism.Fatty_acid_elongation_in_mitochondria","29","1.88582567904861e-05","15","5.58717898863315e-06",0.243431322319771,0.606094312714532
"Metabolism.Lipid_Metabolism.Fatty_acid_metabolism","29","0.218535181061349","15","0.215054927875677",0.350886222797304,0.668876862207361
"Metabolism.Lipid_Metabolism.Glycerolipid_metabolism","29","0.434227773537663","15","0.417061853765954",0.279497010559271,0.619975187058747
"Metabolism.Lipid_Metabolism.Glycerophospholipid_metabolism","29","0.577584514380801","15","0.574116312020627",0.960974456511197,0.960974456511197
"Metabolism.Lipid_Metabolism.Linoleic_acid_metabolism","29","0.0721311133095049","15","0.074022790232977",0.556557306100947,0.803550193423852
"Metabolism.Lipid_Metabolism.Lipid_biosynthesis_proteins","29","0.577310106953837","15","0.579636780983027",0.844805261644047,0.941244218452728
"Metabolism.Lipid_Metabolism.Primary_bile_acid_biosynthesis","29","0.0364680131939317","15","0.0399786477321953",0.125762579856751,0.413236466238431
"Metabolism.Lipid_Metabolism.Secondary_bile_acid_biosynthesis","29","0.0363333822783834","15","0.0398694750972619",0.132100181830318,0.413236466238431
"Metabolism.Lipid_Metabolism.Sphingolipid_metabolism","29","0.20970241066097","15","0.231431068663545",0.0342340293056305,0.298325112520494
"Metabolism.Lipid_Metabolism.Steroid_biosynthesis","29","7.82772149243578e-05","15","1.11743579772663e-05",0.0250223689220122,0.282241640272952
"Metabolism.Lipid_Metabolism.Steroid_hormone_biosynthesis","29","0.00900175446857997","15","0.0103922676526411",0.0974833357139188,0.413236466238431
"Metabolism.Lipid_Metabolism.Synthesis_and_degradation_of_ketone_bodies","29","0.0308393629642452","15","0.0286853915271613",0.556557306100947,0.803550193423852
"Metabolism.Lipid_Metabolism.alpha_Linolenic_acid_metabolism","29","0.000614717252818776","15","0.0012954635254395",0.00189693706470592,0.18293375157183
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Biotin_metabolism","29","0.135592444705002","15","0.146530123978874",0.052728131258575,0.332884117694553
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Folate_biosynthesis","29","0.335464845533523","15","0.349451174295217",0.200379547096912,0.555597835132347
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Lipoic_acid_metabolism","29","0.020306771285947","15","0.0212923738067943",0.69529569140068,0.846608402208297
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Nicotinate_and_nicotinamide_metabolism","29","0.422480274804179","15","0.42043303956842",0.750353253015398,0.876010496343335
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.One_carbon_pool_by_folate","29","0.610877197937836","15","0.609402473505695",0.750353253015398,0.876010496343335
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Pantothenate_and_CoA_biosynthesis","29","0.644007730327251","15","0.662244168497498",0.0150781483005951,0.282241640272952
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Porphyrin_and_chlorophyll_metabolism","29","0.953741177690842","15","1.02127590143531",0.0592993103896931,0.333245268417321
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Retinol_metabolism","29","0.0226083318620557","15","0.021664913847259",0.864006860260635,0.949629161727905
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Riboflavin_metabolism","29","0.198156620365589","15","0.213903527699343",0.119658701470918,0.413236466238431
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Thiamine_metabolism","29","0.524394878305662","15","0.530307292816159",0.508164569881403,0.77013760901281
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Ubiquinone_and_other_terpenoid_quinone_biosynthesis","29","0.0701148085874156","15","0.077841533718824",0.218469686356761,0.573189284634943
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Vitamin_B6_metabolism","29","0.188716561504555","15","0.189487174522008",0.960974456511197,0.960974456511197
"Metabolism.Metabolism_of_Other_Amino_Acids.Cyanoamino_acid_metabolism","29","0.290775253235417","15","0.291824336612481",0.5899914793734,0.808051511657252
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Alanine_metabolism","29","0.109384928109722","15","0.105693725640825",0.209286520594912,0.56739901139065
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Arginine_and_D_ornithine_metabolism","29","0.00176139395366695","15","0.000915406507107604",0.00299891396019393,0.18293375157183
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Glutamine_and_D_glutamate_metabolism","29","0.146472974386381","15","0.146316793281007",0.432578870765698,0.732980864352988
"Metabolism.Metabolism_of_Other_Amino_Acids.Glutathione_metabolism","29","0.147548556072623","15","0.157574923094541",0.25801283543472,0.611214872291958
"Metabolism.Metabolism_of_Other_Amino_Acids.Phosphonate_and_phosphinate_metabolism","29","0.0689387524976632","15","0.0647022940049564",0.4182640956267,0.728974566663677
"Metabolism.Metabolism_of_Other_Amino_Acids.Selenocompound_metabolism","29","0.360618522522901","15","0.362223594191084",0.65942355138615,0.846608402208297
"Metabolism.Metabolism_of_Other_Amino_Acids.Taurine_and_hypotaurine_metabolism","29","0.10162061124195","15","0.102405735721478",0.806681633024336,0.915489853292735
"Metabolism.Metabolism_of_Other_Amino_Acids.beta_Alanine_metabolism","29","0.160609665236806","15","0.174148749214942",0.0703823536853233,0.35047539386161
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_ansamycins","29","0.126459806682658","15","0.125686203571606",0.864006860260635,0.949629161727905
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_siderophore_group_nonribosomal_peptides","29","0.0119774187900699","15","0.0130352942596701",0.508164569881403,0.77013760901281
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_vancomycin_group_antibiotics","29","0.059112534908377","15","0.0624968998453297",0.0246344479262241,0.282241640272952
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Carotenoid_biosynthesis","29","0.00526030773599739","15","0.00312123552135537",0.22793167407124,0.573353901787449
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Geraniol_degradation","29","0.015591766774533","15","0.0194709159906284",0.125762579856751,0.413236466238431
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Limonene_and_pinene_degradation","29","0.0777929443778699","15","0.0690378983406964",0.00189693706470592,0.18293375157183
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Polyketide_sugar_unit_biosynthesis","29","0.2087092832639","15","0.218470209078011",0.0665175218539523,0.338130736090924
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Prenyltransferases","29","0.281307356015556","15","0.28307423318728",0.624300330883407,0.827876525736692
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Terpenoid_backbone_biosynthesis","29","0.575470978459353","15","0.56773056256996",0.145495092263443,0.438281512497285
